periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_c_naturales;desemp_ingles;desemp_lectura_critica;desemp_matematicas;desemp_sociales_ciudadanas;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_dedicacioninternet;estu_dedicacionlecturadiaria;estu_depto_presentacion;estu_depto_reside;estu_discapacidad;estu_fechanacimiento;estu_generacione;estu_genero;estu_grado;estu_horassemanatrabaja;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_establecimiento;estu_nse_individual;estu_pais_reside;estu_privado_libertad;estu_repite;estu_tieneetnia;estu_tiporemuneracion;fami_comecarnepescadohuevo;fami_comecerealfrutoslegumbre;fami_comelechederivados;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_numlibros;fami_personashogar;fami_situacioneconomica;fami_tieneautomovil;fami_tienecomputador;fami_tieneconsolavideojuegos;fami_tienehornomicroogas;fami_tieneinternet;fami_tienelavadora;fami_tienemotocicleta;fami_tieneserviciotv;fami_trabajolabormadre;fami_trabajolaborpadre;percentil_c_naturales;percentil_global;percentil_ingles;percentil_lectura_critica;percentil_matematicas;percentil_sociales_ciudadanas;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas
20202;SB11202040106383;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185010000271;185010000271;85;85010;28563;CASANARE;MIXTO;MAÑANA;AGUAZUL;OFICIAL;INSTITUCION EDUCATIVA CAMILO TORRES RESTREPO;CAMILO TORRES RESTREPO;S;1;A-;3;2;2;S;85;85010;85;85010;Entre 1 y 3 horas;No leo por entretenimiento;CASANARE;CASANARE;N;04/07/2003;NO;M;11;Menos de 10 horas;44.834732;AGUAZUL;AGUAZUL;COLOMBIA;2;2;COLOMBIA;N;0;No;No;Todos o casi todos los días;3 a 5 veces por semana;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) completa;Primaria incompleta;Estrato 1;26 A 100 LIBROS;5 a 6;Igual;No;No;No;No;Si;No;Si;No;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja por cuenta propia (por ejemplo plomero, electricista);15;32;29;57;23;44;37;221;40;54;42;45
20202;SB11202040292979;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185001000268;185001000268;85;85001;737726;CASANARE;MIXTO;UNICA;YOPAL;OFICIAL;IE BRAULIO GONZALEZ;BRAULIO GONZALEZ;S;2;A-;3;2;2;S;85;85001;85;85001;Entre 30 y 60 minutos;Entre 1 y 2 horas;CASANARE;CASANARE;N;03/09/2003;NO;F;11;0;40.82946;YOPAL;YOPAL;COLOMBIA;2;1;COLOMBIA;N;0;No;No;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Técnica o tecnológica incompleta;Primaria incompleta;Sin Estrato;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;No;No;Si;No;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja por cuenta propia (por ejemplo plomero, electricista);68;50;51;57;28;50;53;246;45;54;44;47
20202;SB11202040260873;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185001000268;185001000268;85;85001;72330;CASANARE;MIXTO;SABATINA;YOPAL;OFICIAL;IE BRAULIO GONZALEZ;BRAULIO GONZALEZ;S;1;A-;2;2;1;S;85;85001;85;85001;Entre 1 y 3 horas;30 minutos o menos;CASANARE;CASANARE;N;02/10/2003;NO;M;26;Más de 30 horas;50.323418;YOPAL;YOPAL;COLOMBIA;2;2;COLOMBIA;N;0;No;Si, en efectivo;Todos o casi todos los días;1 o 2 veces por semana;3 a 5 veces por semana;Tres;Secundaria (Bachillerato) completa;No sabe;Estrato 3;0 A 10 LIBROS;3 a 4;Igual;No;Si;No;Si;No;Si;Si;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);No sabe;2;7;1;8;29;20;29;181;30;37;44;37
20202;SB11202040261104;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO;185440000053;185440000053;85;85440;93179;CASANARE;MIXTO;MAÑANA;VILLANUEVA;OFICIAL;INSTITUCION EDUCATIVA FABIO RIVEROS;FABIO RIVEROS;S;2;A-;2;2;2;S;85;85440;85;85440;Entre 30 y 60 minutos;Entre 30 y 60 minutos;CASANARE;CASANARE;N;16/10/2001;GENERACION E - GRATUIDAD;M;11;Entre 21 y 30 horas;56.122208;VILLANUEVA;VILLANUEVA;COLOMBIA;2;3;COLOMBIA;N;99557;No;Si, en efectivo;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Cuatro;Técnica o tecnológica completa;Secundaria (Bachillerato) completa;Estrato 1;;7 a 8;Igual;Si;Si;Si;No;Si;Si;Si;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Es vendedor o trabaja en atención al público;55;51;54;22;46;69;49;246;46;44;50;55
20202;SB11202040195824;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185001003437;185001003437;85;85001;168435;CASANARE;MIXTO;SABATINA;YOPAL;OFICIAL;IE EL PARAISO;EL PARAISO;S;2;A1;2;2;2;S;85;85001;85;85001;Entre 1 y 3 horas;Entre 30 y 60 minutos;CASANARE;CASANARE;N;16/12/2002;NO;M;26;Entre 21 y 30 horas;45.079124;YOPAL;YOPAL;COLOMBIA;2;2;COLOMBIA;N;0;No;No;Todos o casi todos los días;1 o 2 veces por semana;3 a 5 veces por semana;Uno;Secundaria (Bachillerato) incompleta;Técnica o tecnológica completa;Estrato 1;0 A 10 LIBROS;1 a 2;Igual;No;No;No;No;No;Si;No;No;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;No sabe;60;51;75;40;35;56;50;246;52;50;46;50
20202;SB11202040186289;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;185001003534;185001003534;85;85001;725051;CASANARE;MIXTO;UNICA;YOPAL;OFICIAL;INST TEC EMPRESARIAL;INST TECNICO EMPRESARIAL;S;3;A-;3;3;3;S;85;85001;85;85001;Entre 1 y 3 horas;30 minutos o menos;CASANARE;CASANARE;N;19/12/2003;NO;M;11;0;40.991226;YOPAL;YOPAL;COLOMBIA;3;1;COLOMBIA;N;0;No;No;1 o 2 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Uno;Primaria completa;Secundaria (Bachillerato) completa;Estrato 2;0 A 10 LIBROS;3 a 4;Igual;No;Si;No;No;No;No;Si;No;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;82;82;47;59;92;85;58;295;44;55;67;61
20202;SB11202040246250;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185001001183;185001001183;85;85001;93203;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;IE LUIS HERNANDEZ VARGAS;LUIS HERNANDEZ VARGAS;S;2;A1;3;2;2;S;85;85001;85;85001;Entre 1 y 3 horas;No leo por entretenimiento;CASANARE;CASANARE;N;02/02/2004;NO;M;11;0;57.626728;YOPAL;YOPAL;COLOMBIA;3;3;COLOMBIA;N;0;No;No;Todos o casi todos los días;3 a 5 veces por semana;3 a 5 veces por semana;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;11 A 25 LIBROS;5 a 6;Igual;Si;Si;No;Si;Si;Si;Si;No;Trabaja en el hogar, no trabaja o estudia;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);74;54;72;68;24;46;55;250;51;57;42;46
20202;SB11202040452206;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;185015000104;185015000104;85;85015;738054;CASANARE;MIXTO;UNICA;CHÁMEZA;OFICIAL;INSTITUCION EDUCATIVA JOSE ANTONIO GALAN;I.E. JOSE ANTONIO GALAN - SEDE PRINCIPAL;S;1;A-;1;2;1;S;85;85001;85;85015;Entre 30 y 60 minutos;30 minutos o menos;CASANARE;CASANARE;N;02/11/2001;GENERACION E - GRATUIDAD;M;11;Más de 30 horas;38.643723;YOPAL;CHÁMEZA;COLOMBIA;1;1;COLOMBIA;N;0;No;Si, en efectivo;Todos o casi todos los días;1 o 2 veces por semana;3 a 5 veces por semana;Tres;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;5 a 6;Mejor;Si;No;No;No;No;Si;No;Si;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;21;8;9;4;19;10;39;182;34;34;40;33
20202;SB11202040207024;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;185010000505;185010000505;85;85010;122515;CASANARE;MIXTO;MAÑANA;AGUAZUL;OFICIAL;INSTITUCION EDUCATIVA SAN AGUSTIN;SAN AGUSTIN;S;1;A-;1;2;1;S;85;85010;85;85010;30 minutos o menos;Entre 1 y 2 horas;CASANARE;CASANARE;N;04/02/2004;GENERACION E - GRATUIDAD;M;11;;;AGUAZUL;AGUAZUL;COLOMBIA;2;;COLOMBIA;N;0;No;;;;Todos o casi todos los días;;Secundaria (Bachillerato) completa;Primaria completa;Estrato 3;11 A 25 LIBROS;;;;;;;Si;;;Si;;;9;3;48;4;24;1;34;170;45;35;42;21
20202;SB11202040195765;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185001003437;185001003437;85;85001;168435;CASANARE;MIXTO;SABATINA;YOPAL;OFICIAL;IE EL PARAISO;EL PARAISO;S;1;A-;1;1;1;S;85;85001;85;85001;;;CASANARE;CASANARE;N;01/01/2002;NO;M;26;;;YOPAL;YOPAL;COLOMBIA;2;;COLOMBIA;N;0;No;;;;;;;;;;;;;;;;;;;;;;4;2;24;1;2;23;31;162;39;30;28;38
20202;SB11202040103823;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;185263000269;185263000269;85;85263;48207;CASANARE;MIXTO;MAÑANA;PORE;OFICIAL;INSTITUCION EDUCATIVA RAFAEL URIBE URIBE;RAFAEL URIBE URIBE;S;2;A-;1;2;2;S;85;85250;85;85263;Más de 3 horas;30 minutos o menos;CASANARE;CASANARE;N;13/11/2003;GENERACION E - GRATUIDAD;M;11;Menos de 10 horas;47.377247;PAZ DE ARIPORO;PORE;COLOMBIA;2;2;COLOMBIA;N;0;No;No;1 o 2 veces por semana;1 o 2 veces por semana;Todos o casi todos los días;Tres;Primaria incompleta;Secundaria (Bachillerato) incompleta;Estrato 2;MÁS DE 100 LIBROS;3 a 4;Igual;Si;No;Si;No;Si;No;No;No;Trabaja en el hogar, no trabaja o estudia;Es vendedor o trabaja en atención al público;26;15;37;2;13;49;41;196;42;31;37;47
20202;SB11202040101761;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;185001003534;185001003534;85;85001;725051;CASANARE;MIXTO;UNICA;YOPAL;OFICIAL;INST TEC EMPRESARIAL;INST TECNICO EMPRESARIAL;S;2;A2;2;3;2;S;85;85001;85;85001;Entre 30 y 60 minutos;No leo por entretenimiento;CASANARE;CASANARE;N;25/08/2003;NO;F;11;0;51.67754;YOPAL;YOPAL;COLOMBIA;3;3;COLOMBIA;N;0;No;Si, en efectivo;Todos o casi todos los días;1 o 2 veces por semana;Nunca o rara vez comemos eso;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 2;11 A 25 LIBROS;3 a 4;Igual;Si;Si;No;Si;Si;Si;Si;No;Trabaja en el hogar, no trabaja o estudia;Es operario de máquinas o conduce vehículos (taxita, chofer);61;51;86;26;55;42;51;246;58;45;53;45
20202;SB11202040261770;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;185001000268;185001000268;85;85001;72330;CASANARE;MIXTO;SABATINA;YOPAL;OFICIAL;IE BRAULIO GONZALEZ;BRAULIO GONZALEZ;S;2;A-;2;2;2;S;85;85001;85;85001;30 minutos o menos;No leo por entretenimiento;CASANARE;CASANARE;N;12/11/1999;NO;F;26;Menos de 10 horas;45.656857;YOPAL;YOPAL;COLOMBIA;2;2;COLOMBIA;N;139338;No;No;3 a 5 veces por semana;Todos o casi todos los días;Todos o casi todos los días;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;0 A 10 LIBROS;5 a 6;Peor;No;No;No;Si;No;Si;Si;No;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;28;20;36;17;10;42;41;204;42;42;36;44
20202;SB11202040453455;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185015000104;185015000104;85;85015;738054;CASANARE;MIXTO;UNICA;CHÁMEZA;OFICIAL;INSTITUCION EDUCATIVA JOSE ANTONIO GALAN;I.E. JOSE ANTONIO GALAN - SEDE PRINCIPAL;S;1;A-;2;2;2;S;85;85010;85;85015;Entre 1 y 3 horas;Entre 30 y 60 minutos;CASANARE;CASANARE;N;18/12/2003;GENERACION E - GRATUIDAD;M;11;Menos de 10 horas;46.873825;AGUAZUL;CHÁMEZA;COLOMBIA;1;2;COLOMBIA;N;0;No;Si, en efectivo;3 a 5 veces por semana;3 a 5 veces por semana;Todos o casi todos los días;Tres;Primaria incompleta;Primaria completa;Estrato 2;0 A 10 LIBROS;5 a 6;Igual;No;No;No;Si;Si;Si;Si;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Es agricultor, pesquero o jornalero;1;15;18;26;16;44;28;195;37;45;39;45
20202;SB11202040262108;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185001003836;185001003836;85;85001;154724;CASANARE;MIXTO;SABATINA;YOPAL;OFICIAL;INSTITUTO TECNICO AMBIENTAL SAN MATEO;SAN MATEO;S;1;A-;2;1;2;S;85;85001;85;85001;30 minutos o menos;30 minutos o menos;CASANARE;CASANARE;N;21/04/2003;NO;M;26;Entre 11 y 20 horas;35.742569;YOPAL;YOPAL;COLOMBIA;2;1;COLOMBIA;N;0;No;Si, en efectivo;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Tres;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;1 a 2;Igual;No;No;No;No;No;Si;No;No;Trabaja en el hogar, no trabaja o estudia;Es operario de máquinas o conduce vehículos (taxita, chofer);3;13;6;13;9;54;31;192;33;40;35;49
20202;SB11202040565094;ESTUDIANTE;CC;RURAL;N;A;TÉCNICO/ACADÉMICO;285001003580;285001003580;85;85001;161349;CASANARE;MIXTO;SABATINA;YOPAL;OFICIAL;IE LUIS CARLOS GALAN SARMIENTO;LUIS CARLOS GALAN SARMIENTO;S;1;A-;2;1;1;S;85;85001;85;85001;;;CASANARE;CASANARE;N;17/04/2001;GENERACION E - GRATUIDAD;F;26;;;YOPAL;YOPAL;COLOMBIA;2;;COLOMBIA;N;0;No;;;;;;;;;;;;;;;;;;;;;;17;8;57;7;3;24;38;182;47;36;30;38
20202;SB11202040558447;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;185010000629;185010000629;85;85010;109736;CASANARE;MIXTO;SABATINA;AGUAZUL;OFICIAL;INSTITUCION EDUCATIVA JORGE ELIECER GAITAN;JORGE ELIECER GAITAN;S;1;A-;2;2;2;S;85;85010;85;85010;Entre 30 y 60 minutos;30 minutos o menos;CASANARE;CASANARE;N;04/10/1996;GENERACION E - GRATUIDAD;M;26;Más de 30 horas;33.351231;AGUAZUL;AGUAZUL;COLOMBIA;2;1;COLOMBIA;N;0;No;Si, en efectivo;Nunca o rara vez comemos eso;3 a 5 veces por semana;1 o 2 veces por semana;Dos;No sabe;No sabe;Estrato 2;0 A 10 LIBROS;1 a 2;Peor;No;No;No;No;No;No;No;No;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;8;28;19;34;38;43;34;215;37;48;47;45
20202;SB11202040255575;ESTUDIANTE;TI;RURAL;;A;ACADÉMICO;285010000259;285010000259;85;85010;738872;CASANARE;MIXTO;UNICA;AGUAZUL;OFICIAL;INSTITUCION EDUCATIVA CUPIAGUA;I.E. CUPIAGUA - SEDE PRINCIPAL;S;2;A-;3;3;2;S;85;85010;85;85010;Entre 1 y 3 horas;No leo por entretenimiento;CASANARE;CASANARE;N;14/12/2004;GENERACION E - GRATUIDAD;F;11;0;45.113331;AGUAZUL;AGUAZUL;COLOMBIA;2;2;COLOMBIA;N;0;No;No;Todos o casi todos los días;1 o 2 veces por semana;3 a 5 veces por semana;Tres;Secundaria (Bachillerato) completa;Primaria incompleta;Estrato 2;MÁS DE 100 LIBROS;5 a 6;Peor;No;No;No;No;Si;Si;Si;No;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Es agricultor, pesquero o jornalero;75;71;15;89;82;43;55;276;36;65;62;45
20202;SB11202040262345;ESTUDIANTE;TI;RURAL;;A;ACADÉMICO;285440000082;285440000082;85;85440;731455;CASANARE;MIXTO;UNICA;VILLANUEVA;OFICIAL;INSTITUCION EDUCATIVA SAN AGUSTIN;SAN AGUSTIN;S;1;A-;2;2;1;S;85;85440;85;85440;Entre 1 y 3 horas;Entre 1 y 2 horas;CASANARE;CASANARE;N;14/09/2003;GENERACION E - GRATUIDAD;M;11;Entre 11 y 20 horas;50.89558;VILLANUEVA;VILLANUEVA;COLOMBIA;2;2;COLOMBIA;N;0;No;Si, en efectivo;Todos o casi todos los días;1 o 2 veces por semana;1 o 2 veces por semana;Tres;Secundaria (Bachillerato) completa;Primaria completa;Estrato 2;26 A 100 LIBROS;3 a 4;Igual;Si;No;No;Si;No;Si;Si;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);13;7;3;20;12;5;36;180;31;43;37;30
20202;SB11202040060120;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;185230001090;185230001090;85;85230;99309;CASANARE;MIXTO;TARDE;OROCUÉ;OFICIAL;INSTITUCION EDUCATIVA LUIS CARLOS GALAN SARMIENTO;I.E. LUIS CARLOS GALAN SARMIENTO;S;2;A-;3;3;2;S;85;85230;85;85230;30 minutos o menos;Entre 30 y 60 minutos;CASANARE;CASANARE;N;26/08/2003;GENERACION E - GRATUIDAD;F;11;0;49.199306;OROCUÉ;OROCUÉ;COLOMBIA;2;2;COLOMBIA;N;17915;No;No;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;0 A 10 LIBROS;1 a 2;Peor;No;Si;No;No;Si;Si;Si;No;Es vendedor o trabaja en atención al público;No sabe;41;45;21;55;52;36;45;238;38;54;52;43
20202;SB11202040262489;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;185325000597;185325000597;85;85325;36434;CASANARE;MIXTO;MAÑANA;SAN LUIS DE PALENQUE;OFICIAL;INSTITUCION EDUCATIVA TECNICO FRANCISCO LUCEA;FRANCISCO LUCEA;S;3;A-;3;3;3;S;85;85325;85;85325;30 minutos o menos;Entre 30 y 60 minutos;CASANARE;CASANARE;N;25/12/2003;NO;F;11;Menos de 10 horas;62.896446;SAN LUIS DE PALENQUE;SAN LUIS DE PALENQUE;COLOMBIA;2;3;COLOMBIA;N;5534;No;No;Todos o casi todos los días;1 o 2 veces por semana;3 a 5 veces por semana;Tres;Secundaria (Bachillerato) completa;Educación profesional completa;Estrato 2;11 A 25 LIBROS;5 a 6;Igual;Si;Si;Si;Si;Si;Si;Si;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;93;92;40;85;92;95;64;319;43;63;67;68
20202;SB11202040120741;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;385001003916;385001003916;85;85001;133256;CASANARE;MIXTO;MAÑANA;YOPAL;NO OFICIAL;COLEGIO ALIANZA PEDAGOGICA;COLEGIO ALIANZA PEDAGOGICA;S;4;B1;4;3;3;S;85;85001;85;85001;Más de 3 horas;No leo por entretenimiento;CASANARE;CASANARE;N;11/06/2003;GENERACION E - EXCELENCIA NACIONAL;F;11;0;68.705612;YOPAL;YOPAL;COLOMBIA;3;4;COLOMBIA;N;0;No;No;Todos o casi todos los días;1 o 2 veces por semana;1 o 2 veces por semana;Tres;Postgrado;Postgrado;Estrato 3;26 A 100 LIBROS;5 a 6;Peor;Si;Si;No;Si;Si;No;Si;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);100;99;98;98;95;97;77;361;75;72;69;70
20202;SB11202040341797;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;285001003873;285001003873;85;85001;662049;CASANARE;MIXTO;SABATINA;YOPAL;OFICIAL;INSTITUCIÓN EDUCATIVA TÉCNICA EMPRESARIAL LLANO LINDO ITELL;I.E. LLANO LINDO - SEDE PRINCIPAL;S;2;A-;2;1;1;S;85;85001;85;85001;No Navega Internet;30 minutos o menos;CASANARE;CASANARE;N;15/12/1972;NO;F;26;Entre 11 y 20 horas;43.659756;YOPAL;YOPAL;COLOMBIA;2;2;COLOMBIA;N;0;No;Si, en especie;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Cuatro;Ninguno;Ninguno;Estrato 1;0 A 10 LIBROS;7 a 8;Mejor;No;No;No;No;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;30;15;9;23;7;24;42;195;34;44;34;38
20202;SB11202040061927;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185440000118;185440000118;85;85440;34108;CASANARE;MIXTO;MAÑANA;VILLANUEVA;OFICIAL;INSTITUCION EDUCATIVA EZEQUIEL MORENO Y DIAZ;EZEQUIEL MORENO Y DIAZ;S;2;A-;2;2;1;N;85;85440;85;85440;;;CASANARE;CASANARE;S;28/01/2004;NO;M;11;;41.331383;VILLANUEVA;VILLANUEVA;COLOMBIA;2;2;COLOMBIA;N;0;No;;;;;;;;;;;;;;;;;;;;;;49;23;24;16;30;16;47;209;39;41;44;36
20202;SB11202040260623;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185001003437;185001003437;85;85001;735233;CASANARE;MIXTO;UNICA;YOPAL;OFICIAL;IE EL PARAISO;EL PARAISO;S;2;A1;2;2;2;S;85;85001;85;85001;Entre 1 y 3 horas;Entre 30 y 60 minutos;CASANARE;CASANARE;N;25/01/2003;GENERACION E - GRATUIDAD;M;11;0;47.713303;YOPAL;YOPAL;COLOMBIA;2;2;COLOMBIA;N;0;No;No;Todos o casi todos los días;3 a 5 veces por semana;Todos o casi todos los días;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;Si;Si;No;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja por cuenta propia (por ejemplo plomero, electricista);48;47;65;40;39;57;47;242;49;49;47;50
20202;SB11202040320133;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185225000379;185225000379;85;85225;34702;CASANARE;MIXTO;MAÑANA;NUNCHÍA;OFICIAL;INSTITUCION EDUCATIVA SALVADOR CAMACHO ROLDAN;SALVADOR CAMACHO ROLDAN;S;2;A-;4;3;3;S;85;85225;85;85225;30 minutos o menos;30 minutos o menos;CASANARE;CASANARE;N;18/07/2003;GENERACION E - GRATUIDAD;F;11;Menos de 10 horas;43.777447;NUNCHÍA;NUNCHÍA;COLOMBIA;1;2;COLOMBIA;N;0;No;Si, en efectivo;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Tres;Educación profesional completa;Secundaria (Bachillerato) incompleta;Estrato 1;11 A 25 LIBROS;5 a 6;Mejor;No;No;No;No;No;Si;Si;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Es agricultor, pesquero o jornalero;65;78;19;91;61;90;52;287;37;66;54;64
20202;SB11202040263239;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;185139000391;185139000391;85;85139;31021;CASANARE;MIXTO;MAÑANA;MANÍ;OFICIAL;INSTITUCION EDUCATIVA JESUS BERNAL PINZON;JESUS BERNAL PINZON;S;2;A1;2;3;3;S;85;85139;85;85139;Entre 1 y 3 horas;Entre 30 y 60 minutos;CASANARE;CASANARE;N;25/01/2004;GENERACION E - GRATUIDAD;M;11;Menos de 10 horas;59.597301;MANÍ;MANÍ;COLOMBIA;2;3;COLOMBIA;N;0;No;Si, en efectivo;Todos o casi todos los días;Nunca o rara vez comemos eso;1 o 2 veces por semana;Tres;Secundaria (Bachillerato) completa;Educación profesional completa;Estrato 2;11 A 25 LIBROS;5 a 6;Mejor;Si;Si;Si;Si;Si;Si;Si;Si;Es vendedor o trabaja en atención al público;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);48;62;76;27;77;72;47;261;52;46;60;56
20202;SB11202040099453;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;185001001183;185001001183;85;85001;93203;CASANARE;MIXTO;MAÑANA;YOPAL;OFICIAL;IE LUIS HERNANDEZ VARGAS;LUIS HERNANDEZ VARGAS;S;1;A-;2;1;1;N;85;85001;85;85001;;;CASANARE;CASANARE;S;10/01/2002;GENERACION E - GRATUIDAD;F;11;;46.494091;YOPAL;YOPAL;COLOMBIA;3;2;COLOMBIA;N;0;No;;;;;;;;;;;;;;;;;;;;;;1;2;5;6;9;6;27;162;33;36;35;31
20202;SB11202040572087;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;385001004259;385001004259;85;85001;82719;CASANARE;MIXTO;;YOPAL;NO OFICIAL;INST AUTONOMO SHAKESPEARE Y CERVANTES;INST AUTONOMO SHAKESPEARE Y CERVANTES;S;1;A-;2;1;1;S;;;85;85001;Entre 1 y 3 horas;30 minutos o menos;;CASANARE;N;26/04/2002;;M;26;0;45.421017;;YOPAL;COLOMBIA;2;2;COLOMBIA;N;0;;No;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Primaria incompleta;Primaria incompleta;Estrato 2;MÁS DE 100 LIBROS;1 a 2;Igual;No;Si;No;No;Si;No;Si;;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Es agricultor, pesquero o jornalero;14;6;47;16;3;10;36;177;44;41;29;33
