periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_c_naturales;desemp_ingles;desemp_lectura_critica;desemp_matematicas;desemp_sociales_ciudadanas;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_dedicacioninternet;estu_dedicacionlecturadiaria;estu_depto_presentacion;estu_depto_reside;estu_discapacidad;estu_fechanacimiento;estu_generacione;estu_genero;estu_grado;estu_horassemanatrabaja;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_establecimiento;estu_nse_individual;estu_pais_reside;estu_privado_libertad;estu_repite;estu_tieneetnia;estu_tiporemuneracion;fami_comecarnepescadohuevo;fami_comecerealfrutoslegumbre;fami_comelechederivados;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_numlibros;fami_personashogar;fami_situacioneconomica;fami_tieneautomovil;fami_tienecomputador;fami_tieneconsolavideojuegos;fami_tienehornomicroogas;fami_tieneinternet;fami_tienelavadora;fami_tienemotocicleta;fami_tieneserviciotv;fami_trabajolabormadre;fami_trabajolaborpadre;percentil_c_naturales;percentil_global;percentil_ingles;percentil_lectura_critica;percentil_matematicas;percentil_sociales_ciudadanas;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas
20202;SB11202040457688;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO/ACADÉMICO;286001002903;286001002903;86;86571;747477;PUTUMAYO;MIXTO;UNICA;PUERTO GUZMÁN;OFICIAL;I.E.R. QUINAPEJO;EI.E.R. QUINAPEJO - SEDE PRINCIPAL;S;2;A-;2;1;1;S;18;18001;86;86571;No Navega Internet;30 minutos o menos;CAQUETA;PUTUMAYO;N;30/01/2005;GENERACION E - GRATUIDAD;F;11;Menos de 10 horas;35.74929;FLORENCIA;PUERTO GUZMÁN;COLOMBIA;2;1;COLOMBIA;N;0;No;Si, en efectivo y especie;1 o 2 veces por semana;1 o 2 veces por semana;Nunca o rara vez comemos eso;Dos;Primaria completa;Primaria incompleta;Estrato 3;0 A 10 LIBROS;3 a 4;Mejor;No;No;No;No;No;No;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;41;8;39;7;6;4;45;182;42;37;33;29
20202;SB11202040124117;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;186755000015;186755000015;86;86755;24471;PUTUMAYO;MIXTO;MAÑANA;SAN FRANCISCO;OFICIAL;IE ALMIRANTE PADILLA;COL ALMIRANTE PADILLA;S;2;A-;2;3;2;S;86;86749;86;86755;30 minutos o menos;Entre 30 y 60 minutos;PUTUMAYO;PUTUMAYO;N;11/12/2003;GENERACION E - GRATUIDAD;F;11;0;42.250767;SIBUNDOY;SAN FRANCISCO;COLOMBIA;2;2;COLOMBIA;N;0;No;No;1 o 2 veces por semana;Nunca o rara vez comemos eso;1 o 2 veces por semana;Cuatro;Técnica o tecnológica completa;Técnica o tecnológica completa;Estrato 1;11 A 25 LIBROS;5 a 6;Igual;No;No;No;No;No;Si;Si;No;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;70;57;25;40;53;62;54;255;39;50;52;52
20202;SB11202040482787;ESTUDIANTE;TI;RURAL;;A;ACADÉMICO;286001002865;286001001711;86;86571;578765;PUTUMAYO;MIXTO;MAÑANA;PUERTO GUZMÁN;OFICIAL;IER LA BARRIALOSA;CAICUCHE;N;1;A-;2;2;2;S;18;18001;86;86571;Más de 3 horas;Entre 30 y 60 minutos;CAQUETA;PUTUMAYO;N;30/11/2002;NO;F;11;Menos de 10 horas;41.735508;FLORENCIA;PUERTO GUZMÁN;COLOMBIA;2;2;COLOMBIA;N;0;No;No;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Primaria incompleta;Primaria incompleta;Estrato 2;11 A 25 LIBROS;3 a 4;Igual;No;Si;No;Si;No;No;No;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Es agricultor, pesquero o jornalero;9;23;48;31;11;51;34;209;45;47;37;48
20202;SB11202040511892;ESTUDIANTE;CC;RURAL;;A;ACADÉMICO;286320000379;286320000379;86;86320;749655;PUTUMAYO;MIXTO;UNICA;ORITO;OFICIAL;IER EL YARUMO;IER EL YARUMO - SEDE PRINCIPAL;S;2;A-;2;2;1;S;86;86320;86;86320;No Navega Internet;30 minutos o menos;PUTUMAYO;PUTUMAYO;N;15/10/2001;GENERACION E - GRATUIDAD;F;11;Menos de 10 horas;30.44853;ORITO;ORITO;COLOMBIA;1;1;COLOMBIA;N;0;No;Si, en efectivo;1 o 2 veces por semana;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Cuatro;Primaria completa;Primaria incompleta;Sin Estrato;0 A 10 LIBROS;5 a 6;Igual;No;No;No;No;No;No;Si;No;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;57;34;10;42;36;15;50;223;35;50;47;35
20202;SB11202040559236;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;186001000248;186001000248;86;86001;174029;PUTUMAYO;MIXTO;SABATINA;MOCOA;OFICIAL;IE FRAY PLACIDO;CENT EDUC FRAY PLACIDO;S;1;A-;1;2;1;S;86;86001;86;86001;No Navega Internet;30 minutos o menos;PUTUMAYO;PUTUMAYO;N;30/04/1999;GENERACION E - GRATUIDAD;F;26;Entre 21 y 30 horas;41.101513;MOCOA;MOCOA;COLOMBIA;2;1;COLOMBIA;N;0;No;Si, en efectivo;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Dos;Secundaria (Bachillerato) incompleta;Primaria incompleta;Estrato 2;0 A 10 LIBROS;3 a 4;Mejor;Si;No;No;No;Si;Si;Si;No;Es vendedor o trabaja en atención al público;Trabaja en el hogar, no trabaja o estudia;19;14;21;5;29;24;38;193;38;35;44;38
20202;SB11202040461824;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO/ACADÉMICO;286865001879;286865001879;86;86757;745661;PUTUMAYO;MIXTO;UNICA;SAN MIGUEL;OFICIAL;I.E.R. EL SÁBALO;I.E.R. EL SÁBALO - SEDE PRINCIPAL;S;1;A-;2;2;2;S;86;86865;86;86757;Entre 30 y 60 minutos;No leo por entretenimiento;PUTUMAYO;PUTUMAYO;N;08/11/2003;GENERACION E - GRATUIDAD;F;11;Menos de 10 horas;48.106747;VALLE DEL GUAMUEZ;SAN MIGUEL;COLOMBIA;2;2;COLOMBIA;N;67686;No;Si, en especie;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Tres;Educación profesional completa;Ninguno;Estrato 2;0 A 10 LIBROS;3 a 4;Peor;No;No;No;No;Si;Si;No;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;20;26;12;9;48;45;39;213;35;38;50;46
20202;SB11202040459342;ESTUDIANTE;TI;RURAL;;A;ACADÉMICO;286865001933;286865001933;86;86757;584987;PUTUMAYO;MIXTO;MAÑANA;SAN MIGUEL;OFICIAL;INST ETNOEDUCATIVA TNKAT AWA KAMTATKIT KAMNA KAN TATKIT;INST ETNOEDUCATIVA TNKAT AWA KAMTATKIT KAMNA KAN TATKIT;N;2;A1;3;2;2;N;86;86865;86;86757;Entre 1 y 3 horas;30 minutos o menos;PUTUMAYO;PUTUMAYO;N;25/04/2004;NO;M;11;Entre 21 y 30 horas;48.323982;VALLE DEL GUAMUEZ;SAN MIGUEL;COLOMBIA;;2;COLOMBIA;N;27294;Si;Si, en efectivo;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;26 A 100 LIBROS;5 a 6;Igual;Si;No;No;No;No;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);59;44;60;47;34;32;50;237;48;52;46;41
20202;SB11202040459388;ESTUDIANTE;TI;RURAL;;A;ACADÉMICO;286865001933;286865001933;86;86757;584987;PUTUMAYO;MIXTO;MAÑANA;SAN MIGUEL;OFICIAL;INST ETNOEDUCATIVA TNKAT AWA KAMTATKIT KAMNA KAN TATKIT;INST ETNOEDUCATIVA TNKAT AWA KAMTATKIT KAMNA KAN TATKIT;N;2;A-;3;3;2;S;86;86865;86;86757;30 minutos o menos;30 minutos o menos;PUTUMAYO;PUTUMAYO;N;02/08/2004;GENERACION E - GRATUIDAD;M;11;Menos de 10 horas;47.349361;VALLE DEL GUAMUEZ;SAN MIGUEL;COLOMBIA;;2;COLOMBIA;N;0;Si;Si, en efectivo;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Uno;Secundaria (Bachillerato) incompleta;Primaria incompleta;Estrato 6;11 A 25 LIBROS;1 a 2;Igual;No;Si;No;No;Si;Si;No;No;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;58;54;22;50;79;38;50;251;38;52;60;43
20202;SB11202040444902;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;186760000104;186760000104;86;86760;744862;PUTUMAYO;MIXTO;UNICA;SANTIAGO;OFICIAL;I.E. CIUDAD SANTIAGO;I.E. CIUDAD SANTIAGO - SEDE PRINCIPAL;S;1;A-;2;2;1;S;86;86749;86;86760;30 minutos o menos;30 minutos o menos;PUTUMAYO;PUTUMAYO;N;23/05/2002;NO;F;11;0;37.899914;SIBUNDOY;SANTIAGO;COLOMBIA;1;1;COLOMBIA;N;0;Si;No;1 o 2 veces por semana;1 o 2 veces por semana;Nunca o rara vez comemos eso;Tres;Secundaria (Bachillerato) incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;5 a 6;Igual;No;No;No;No;No;Si;No;No;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;12;8;16;12;26;2;35;182;37;40;43;27
20202;SB11202040459523;ESTUDIANTE;TI;RURAL;;A;TÉCNICO/ACADÉMICO;286865001780;286865001780;86;86865;720466;PUTUMAYO;MIXTO;UNICA;VALLE DEL GUAMUEZ;OFICIAL;IE RUR EL CAIRO;ESC RUR MIX EL CAIRO;S;3;A-;2;3;2;S;86;86865;86;86865;30 minutos o menos;30 minutos o menos;PUTUMAYO;PUTUMAYO;N;11/09/2003;NO;F;11;0;41.989147;VALLE DEL GUAMUEZ;VALLE DEL GUAMUEZ;COLOMBIA;1;2;COLOMBIA;N;0;No;No;1 o 2 veces por semana;Todos o casi todos los días;3 a 5 veces por semana;Dos;Secundaria (Bachillerato) incompleta;Primaria incompleta;Estrato 1;11 A 25 LIBROS;3 a 4;Peor;No;No;No;Si;No;No;Si;Si;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;86;56;52;42;54;33;60;253;45;50;52;42
20202;SB11202040459589;ESTUDIANTE;TI;RURAL;;A;TÉCNICO/ACADÉMICO;286865001780;286865001780;86;86865;720466;PUTUMAYO;MIXTO;UNICA;VALLE DEL GUAMUEZ;OFICIAL;IE RUR EL CAIRO;ESC RUR MIX EL CAIRO;S;2;A-;3;2;2;S;86;86865;86;86865;;Entre 1 y 2 horas;PUTUMAYO;PUTUMAYO;N;01/10/2003;GENERACION E - GRATUIDAD;F;11;0;32.286995;VALLE DEL GUAMUEZ;VALLE DEL GUAMUEZ;COLOMBIA;1;1;COLOMBIA;N;0;No;No;1 o 2 veces por semana;1 o 2 veces por semana;Nunca o rara vez comemos eso;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;1 a 2;Peor;No;No;No;No;No;No;Si;No;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Es agricultor, pesquero o jornalero;47;42;40;47;21;54;47;235;43;52;41;49
20202;SB11202040084049;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;286568002602;286568002602;86;86569;31880;PUTUMAYO;MIXTO;MAÑANA;PUERTO CAICEDO;OFICIAL;I.E. JOSE ANTONIO GALAN;COL JOSE ANTONIO GALAN;S;2;A-;2;2;1;S;86;86568;86;86569;Entre 30 y 60 minutos;Más de 2 horas;PUTUMAYO;PUTUMAYO;N;18/07/2005;GENERACION E - GRATUIDAD;F;11;0;46.845501;PUERTO ASÍS;PUERTO CAICEDO;COLOMBIA;2;2;COLOMBIA;N;0;No;No;1 o 2 veces por semana;1 o 2 veces por semana;Nunca o rara vez comemos eso;Cinco;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;0 A 10 LIBROS;5 a 6;Igual;No;No;No;No;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja por cuenta propia (por ejemplo plomero, electricista);52;25;17;14;37;17;48;212;37;40;47;36
20202;SB11202040093344;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;186001002241;186001002241;86;86001;19307;PUTUMAYO;MIXTO;MAÑANA;MOCOA;OFICIAL;IE SANTA MARIA GORETTI;COL SANTA MARIA GORETTI;S;3;A2;3;4;3;S;86;86001;86;86001;Más de 3 horas;Entre 30 y 60 minutos;PUTUMAYO;PUTUMAYO;N;13/10/2003;NO;M;11;0;79.602783;MOCOA;MOCOA;COLOMBIA;3;4;COLOMBIA;N;0;No;No;Todos o casi todos los días;3 a 5 veces por semana;3 a 5 veces por semana;Cuatro;Postgrado;Postgrado;Estrato 1;MÁS DE 100 LIBROS;5 a 6;Igual;Si;Si;Si;Si;Si;Si;Si;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);94;95;89;88;98;92;65;333;61;64;73;66
20202;SB11202040136047;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;386749000495;386749000495;86;86749;26914;PUTUMAYO;MIXTO;MAÑANA;SIBUNDOY;OFICIAL;IE NORMAL SUPERIOR DEL PUTUMAYO;ESC NORMAL SUPERIOR DEL PUTUMAYO;S;2;A-;3;3;1;S;86;86749;86;86749;Entre 30 y 60 minutos;30 minutos o menos;PUTUMAYO;PUTUMAYO;N;14/09/2003;GENERACION E - GRATUIDAD;M;11;Entre 11 y 20 horas;53.874641;SIBUNDOY;SIBUNDOY;COLOMBIA;2;3;COLOMBIA;N;168463;No;Si, en efectivo;Todos o casi todos los días;Nunca o rara vez comemos eso;1 o 2 veces por semana;Cuatro;Educación profesional completa;Educación profesional completa;Estrato 2;MÁS DE 100 LIBROS;3 a 4;Igual;No;No;No;Si;No;Si;No;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);66;48;12;48;66;22;53;243;35;52;56;38
20202;SB11202040274539;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;386885000016;386885000016;86;86885;734400;PUTUMAYO;MIXTO;UNICA;VILLAGARZÓN;OFICIAL;IE NUESTRA SEÑORA DEL PILAR;COL NUESTRA SE¥ORA DEL PILAR;S;3;A2;3;3;3;S;86;86885;86;86885;30 minutos o menos;Entre 30 y 60 minutos;PUTUMAYO;PUTUMAYO;N;15/10/2003;GENERACION E - GRATUIDAD;M;11;0;42.007545;VILLAGARZÓN;VILLAGARZÓN;COLOMBIA;2;2;COLOMBIA;N;0;No;No;Nunca o rara vez comemos eso;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Primaria incompleta;Secundaria (Bachillerato) incompleta;Estrato 2;11 A 25 LIBROS;3 a 4;Peor;No;No;No;No;No;Si;No;No;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;90;82;90;82;66;72;62;295;63;61;56;56
20202;SB11202040083229;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;286568002602;286568002602;86;86569;31880;PUTUMAYO;MIXTO;MAÑANA;PUERTO CAICEDO;OFICIAL;I.E. JOSE ANTONIO GALAN;COL JOSE ANTONIO GALAN;S;3;A1;4;3;3;S;86;86568;86;86569;Entre 1 y 3 horas;30 minutos o menos;PUTUMAYO;PUTUMAYO;N;22/04/2004;GENERACION E - GRATUIDAD;M;11;0;60.445412;PUERTO ASÍS;PUERTO CAICEDO;COLOMBIA;2;3;COLOMBIA;N;0;No;No;Todos o casi todos los días;Todos o casi todos los días;3 a 5 veces por semana;Dos;Técnica o tecnológica completa;Técnica o tecnológica completa;Estrato 2;26 A 100 LIBROS;3 a 4;Mejor;No;Si;No;Si;Si;Si;Si;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Trabaja por cuenta propia (por ejemplo plomero, electricista);97;96;85;99;89;89;68;333;57;74;65;63
20202;SB11202040540333;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO/ACADÉMICO;286001002636;286001002636;86;86571;750612;PUTUMAYO;MIXTO;UNICA;PUERTO GUZMÁN;OFICIAL;I.E.R. RAFAEL REYES;I.E.R. RAFAEL REYES - SEDE PRINCIPAL;S;1;A-;2;2;1;S;86;86885;86;86571;Entre 30 y 60 minutos;No leo por entretenimiento;PUTUMAYO;PUTUMAYO;N;22/04/2002;GENERACION E - GRATUIDAD;M;11;Más de 30 horas;38.538334;VILLAGARZÓN;PUERTO GUZMÁN;COLOMBIA;2;1;COLOMBIA;N;153682;No;Si, en efectivo;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Primaria completa;Primaria completa;Sin Estrato;0 A 10 LIBROS;3 a 4;Mejor;No;No;No;No;No;Si;Si;No;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Es agricultor, pesquero o jornalero;1;2;13;6;15;4;26;163;36;36;38;29
20202;SB11202040376583;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO;286568005083;286568005083;86;86568;742379;PUTUMAYO;MIXTO;UNICA;PUERTO ASÍS;OFICIAL;IE RUR ECOLOGICO EL CUEMBI;COL ECOLOGICO EL CUEMBI;S;1;A-;2;2;1;S;86;86568;86;86568;No Navega Internet;No leo por entretenimiento;PUTUMAYO;PUTUMAYO;N;27/01/2003;GENERACION E - GRATUIDAD;M;11;Más de 30 horas;45.677883;PUERTO ASÍS;PUERTO ASÍS;COLOMBIA;1;2;COLOMBIA;N;0;No;Si, en efectivo;3 a 5 veces por semana;1 o 2 veces por semana;3 a 5 veces por semana;Cuatro;Primaria incompleta;Primaria incompleta;Estrato 3;0 A 10 LIBROS;7 a 8;Igual;Si;Si;No;No;No;Si;Si;Si;;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;4;7;6;25;11;12;31;181;33;45;36;34
20202;SB11202040510106;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;186001000248;186001003565;86;86001;127357;PUTUMAYO;MIXTO;MAÑANA;MOCOA;OFICIAL;IE FRAY PLACIDO;ESC URB MIX LOS SAUCES;N;2;A-;3;1;1;S;86;86001;86;86001;Entre 30 y 60 minutos;30 minutos o menos;PUTUMAYO;PUTUMAYO;N;23/03/2002;NO;F;11;Entre 11 y 20 horas;42.255795;MOCOA;MOCOA;COLOMBIA;2;2;COLOMBIA;N;0;No;Si, en efectivo;Todos o casi todos los días;Nunca o rara vez comemos eso;3 a 5 veces por semana;Dos;Primaria completa;Primaria incompleta;Estrato 2;11 A 25 LIBROS;3 a 4;Igual;No;No;No;No;No;Si;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);No sabe;56;29;31;60;6;20;49;217;41;55;33;37
20202;SB11202040461383;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;186760000104;186760000104;86;86760;744862;PUTUMAYO;MIXTO;UNICA;SANTIAGO;OFICIAL;I.E. CIUDAD SANTIAGO;I.E. CIUDAD SANTIAGO - SEDE PRINCIPAL;S;3;A1;3;3;3;S;86;86749;86;86760;No Navega Internet;No leo por entretenimiento;PUTUMAYO;PUTUMAYO;N;09/11/2003;NO;M;11;0;34.005611;SIBUNDOY;SANTIAGO;COLOMBIA;1;1;COLOMBIA;N;0;Si;No;1 o 2 veces por semana;3 a 5 veces por semana;Nunca o rara vez comemos eso;Tres;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;No;No;No;Si;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;78;75;74;82;54;72;57;282;52;62;52;56
20202;SB11202040539361;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO/ACADÉMICO;286001002636;286001002636;86;86571;750612;PUTUMAYO;MIXTO;UNICA;PUERTO GUZMÁN;OFICIAL;I.E.R. RAFAEL REYES;I.E.R. RAFAEL REYES - SEDE PRINCIPAL;S;2;A-;3;2;2;S;86;86885;86;86571;Entre 30 y 60 minutos;Entre 30 y 60 minutos;PUTUMAYO;PUTUMAYO;N;30/12/2003;GENERACION E - GRATUIDAD;M;11;Menos de 10 horas;46.196659;VILLAGARZÓN;PUERTO GUZMÁN;COLOMBIA;2;2;COLOMBIA;N;0;No;Si, en efectivo;1 o 2 veces por semana;3 a 5 veces por semana;Todos o casi todos los días;Tres;Técnica o tecnológica completa;Educación profesional completa;Estrato 1;11 A 25 LIBROS;3 a 4;Igual;No;No;No;Si;No;No;Si;Si;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;41;44;43;58;30;49;45;237;43;54;45;47
20202;SB11202040569811;ESTUDIANTE;CC;RURAL;;A;ACADÉMICO;286573000901;286573000901;86;86573;748970;PUTUMAYO;MIXTO;SABATINA;PUERTO LEGUÍZAMO;OFICIAL;IER JORGE ELIECER GAITAN;I.E.R. RUR JORGE ELIECER GAITAN - SEDE PRINCIAPL;S;1;A-;2;1;1;S;86;86001;86;86573;No Navega Internet;No leo por entretenimiento;PUTUMAYO;PUTUMAYO;N;17/10/1985;GENERACION E - GRATUIDAD;M;26;Menos de 10 horas;39.754589;MOCOA;PUERTO LEGUÍZAMO;COLOMBIA;2;1;COLOMBIA;N;0;No;Si, en efectivo;Todos o casi todos los días;1 o 2 veces por semana;1 o 2 veces por semana;Tres;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;No;No;Si;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;9;8;22;7;9;25;34;182;38;37;35;39
20202;SB11202040478855;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;286865003138;286865003138;86;86757;744730;PUTUMAYO;MIXTO;UNICA;SAN MIGUEL;OFICIAL;IE RUR SAN CARLOS;COL SAN CARLOS;S;1;A-;3;2;1;S;86;86865;86;86757;No Navega Internet;No leo por entretenimiento;PUTUMAYO;PUTUMAYO;N;14/03/2004;GENERACION E - GRATUIDAD;M;11;Más de 30 horas;38.532337;VALLE DEL GUAMUEZ;SAN MIGUEL;COLOMBIA;1;1;COLOMBIA;N;0;No;;1 o 2 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Tres;Primaria completa;Primaria completa;Sin Estrato;26 A 100 LIBROS;3 a 4;Igual;No;No;No;No;No;No;Si;Si;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;5;24;11;54;37;22;32;210;35;53;47;38
20202;SB11202040231890;ESTUDIANTE;TI;RURAL;;A;ACADÉMICO;286571000599;286571000599;86;86571;724278;PUTUMAYO;MIXTO;UNICA;PUERTO GUZMÁN;OFICIAL;IER LAS PERLAS;ESC RUR MIX LAS PERLAS;S;2;A1;2;3;2;S;86;86001;86;86571;Entre 1 y 3 horas;30 minutos o menos;PUTUMAYO;PUTUMAYO;N;16/06/2004;GENERACION E - GRATUIDAD;F;11;0;38.964909;MOCOA;PUERTO GUZMÁN;COLOMBIA;1;1;COLOMBIA;N;0;No;No;Todos o casi todos los días;Todos o casi todos los días;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;5 a 6;Peor;No;No;No;No;No;Si;Si;No;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;44;45;68;30;55;44;46;238;50;46;53;45
20202;SB11202040450342;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;186219000070;186219000070;86;86219;744201;PUTUMAYO;MIXTO;UNICA;COLÓN;OFICIAL;IE SUCRE;COL TECNICO SUCRE;S;2;A-;3;3;2;S;86;86749;86;86219;Entre 30 y 60 minutos;Entre 1 y 2 horas;PUTUMAYO;PUTUMAYO;N;20/12/2002;NO;M;11;0;51.219242;SIBUNDOY;COLÓN;COLOMBIA;2;3;COLOMBIA;N;0;No;Si, en efectivo;3 a 5 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Tres;Primaria completa;Secundaria (Bachillerato) completa;Sin Estrato;26 A 100 LIBROS;9 o más;Peor;No;Si;Si;Si;Si;No;Si;No;Trabaja por cuenta propia (por ejemplo plomero, electricista);Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;60;63;33;66;76;48;51;263;41;57;59;47
20202;SB11202040140309;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;186755000015;186755000015;86;86755;24471;PUTUMAYO;MIXTO;MAÑANA;SAN FRANCISCO;OFICIAL;IE ALMIRANTE PADILLA;COL ALMIRANTE PADILLA;S;2;A-;2;2;2;N;86;86749;86;86755;;;PUTUMAYO;PUTUMAYO;S;14/11/2004;GENERACION E - GRATUIDAD;F;11;;43.340336;SIBUNDOY;SAN FRANCISCO;COLOMBIA;2;2;COLOMBIA;N;192674;Si;;;;;;;;;;;;;;;;;;;;;;41;28;42;15;27;37;45;215;43;41;43;43
20202;SB11202040463075;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO/ACADÉMICO;286568003072;286568003072;86;86568;162560;PUTUMAYO;MIXTO;MAÑANA;PUERTO ASÍS;OFICIAL;IER PUERTO VEGA;I.E.R. PUERTO VEGA - SEDE PRINCIPAL;S;1;A-;2;1;1;S;86;86568;86;86568;Más de 3 horas;No leo por entretenimiento;PUTUMAYO;PUTUMAYO;N;08/11/2001;NO;M;11;Entre 11 y 20 horas;39.308907;PUERTO ASÍS;PUERTO ASÍS;COLOMBIA;2;1;COLOMBIA;N;0;No;;1 o 2 veces por semana;1 o 2 veces por semana;Nunca o rara vez comemos eso;Dos;Primaria incompleta;No Aplica;Estrato 1;0 A 10 LIBROS;3 a 4;Igual;No;No;No;Si;No;No;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;22;5;2;18;2;9;39;174;30;42;27;33
