periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_c_naturales;desemp_ingles;desemp_lectura_critica;desemp_matematicas;desemp_sociales_ciudadanas;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_dedicacioninternet;estu_dedicacionlecturadiaria;estu_depto_presentacion;estu_depto_reside;estu_discapacidad;estu_etnia;estu_fechanacimiento;estu_genero;estu_grado;estu_horassemanatrabaja;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_establecimiento;estu_nse_individual;estu_pais_reside;estu_privado_libertad;estu_repite;estu_tieneetnia;estu_tiporemuneracion;fami_comecarnepescadohuevo;fami_comecerealfrutoslegumbre;fami_comelechederivados;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_numlibros;fami_personashogar;fami_situacioneconomica;fami_tieneautomovil;fami_tienecomputador;fami_tieneconsolavideojuegos;fami_tienehornomicroogas;fami_tieneinternet;fami_tienelavadora;fami_tienemotocicleta;fami_tieneserviciotv;fami_trabajolabormadre;fami_trabajolaborpadre;percentil_c_naturales;percentil_global;percentil_ingles;percentil_lectura_critica;percentil_matematicas;percentil_sociales_ciudadanas;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas;estu_grupoetnia;fami_numhermanos;estu_comunidadcampesina;estu_numhijos;estu_horastrabnoremu;fami_posicionhermanos;estu_tiempocasaacole;estu_desplazacolegio
20252;SB11202530397661;ESTUDIANTE;TI;URBANA;;A;TÉCNICO/ACADÉMICO;163401000298;163401000298;63;63401;253641;QUINDIO;MIXTO;TARDE;LA TEBAIDA;OFICIAL;INSTITUCION EDUCATIVA PEDACITO DE CIELO ALVARO URIBE VELEZ;PEDACITO DE CIELO - SEDE PRINCIPAL;S;1;A-;2;2;1;S;63;63401;63;63401;Más de 3 horas;30 minutos o menos;QUINDIO;QUINDIO;N;;24/07/2009;M;11;0;38.144115;LA TEBAIDA;LA TEBAIDA;COLOMBIA;2;1;COLOMBIA;N;0;;No;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Uno;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;0 A 10 LIBROS;1 a 2;Peor;No;No;No;No;No;No;No;No;No aplica;No aplica;13;9;6;12;12;14;38;187;34;42;37;34;NINGUNO;1;NO;0;0;El/La menor;Menos de 15 minutos;Caminando o en bicicleta
20252;SB11202530426285;ESTUDIANTE;TI;URBANA;N;A;TÉCNICO/ACADÉMICO;163130000581;163130000581;63;63130;708792;QUINDIO;MIXTO;UNICA;CALARCÁ;OFICIAL;INSTITUCION EDUCATIVA ROBLEDO;ROBLEDO;S;2;A1;3;3;2;S;63;63130;63;63130;Más de 3 horas;30 minutos o menos;QUINDIO;QUINDIO;N;;15/12/2008;F;11;0;51.025452;CALARCÁ;CALARCÁ;COLOMBIA;3;2;COLOMBIA;N;0;;Si, en efectivo;Todos o casi todos los días;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Técnica o tecnológica incompleta;No sabe;Estrato 1;11 A 25 LIBROS;5 a 6;Igual;No;No;No;No;Si;Si;Si;Si;Es vendedor o trabaja en atención al público;Es vendedor o trabaja en atención al público;58;62;55;54;71;57;53;274;53;56;61;50;NINGUNO;1;NO;0;0;El/La mayor;Menos de 15 minutos;Caminando o en bicicleta
20252;SB11202530426381;ESTUDIANTE;CC;URBANA;N;A;TÉCNICO/ACADÉMICO;163130000581;163130000581;63;63130;708792;QUINDIO;MIXTO;UNICA;CALARCÁ;OFICIAL;INSTITUCION EDUCATIVA ROBLEDO;ROBLEDO;S;1;A-;2;2;1;S;63;63130;63;63130;Entre 1 y 3 horas;30 minutos o menos;QUINDIO;QUINDIO;N;;11/05/2007;M;11;0;46.95731;CALARCÁ;CALARCÁ;COLOMBIA;3;2;COLOMBIA;N;0;;No;Nunca o rara vez comemos eso;Todos o casi todos los días;1 o 2 veces por semana;Tres;Primaria incompleta;Postgrado;Estrato 2;0 A 10 LIBROS;3 a 4;Mejor;No;No;No;No;Si;Si;Si;Si;No sabe;No aplica;13;15;20;14;26;18;38;201;42;42;44;36;NINGUNO;2;NO;0;Entre 11 y 20 horas;En medio;Entre 15 y 30 minutos;Caminando o en bicicleta
20252;SB11202530547251;ESTUDIANTE;TI;URBANA;N;A;ACADÉMICO;163470000232;163470000232;63;63470;669358;QUINDIO;MIXTO;UNICA;MONTENEGRO;OFICIAL;INSTITUCION EDUCATIVA GENERAL SANTANDER;GENERAL SANTANDER;S;1;A-;2;1;1;S;63;63470;63;63470;Más de 3 horas;No leo por entretenimiento;QUINDIO;QUINDIO;N;;23/03/2008;F;11;Menos de 10 horas;57.748043;MONTENEGRO;MONTENEGRO;COLOMBIA;2;3;COLOMBIA;N;0;;Si, en efectivo;Todos o casi todos los días;1 o 2 veces por semana;1 o 2 veces por semana;Tres;Secundaria (Bachillerato) completa;Educación profesional completa;Estrato 6;0 A 10 LIBROS;3 a 4;;No;Si;No;No;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);1;2;4;8;3;16;29;163;32;39;28;35;NINGUNO;2;NO;0;0;En medio;Menos de 15 minutos;Caminando o en bicicleta
20252;SB11202530230332;ESTUDIANTE;TI;URBANA;N;A;ACADÉMICO;363001000158;363001000158;63;63001;12872;QUINDIO;MIXTO;MAÑANA;ARMENIA;NO OFICIAL;SAN JOSE HERMANOS MARISTAS;SAN JOSE HERMANOS MARISTAS;S;2;A2;3;3;3;S;63;63001;63;63001;Más de 3 horas;No leo por entretenimiento;QUINDIO;QUINDIO;N;;15/07/2007;M;11;0;61.547157;ARMENIA;ARMENIA;COLOMBIA;4;3;COLOMBIA;N;0;;No;Todos o casi todos los días;3 a 5 veces por semana;Todos o casi todos los días;Cuatro;Técnica o tecnológica completa;Primaria incompleta;Estrato 5;0 A 10 LIBROS;3 a 4;Igual;Si;Si;Si;Si;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;41;66;79;54;55;88;48;282;63;56;55;64;NINGUNO;0;NO;0;0;;Entre 15 y 30 minutos;En transporte escolar o particular
20252;SB11202530146899;ESTUDIANTE;TI;URBANA;N;A;TÉCNICO/ACADÉMICO;163130000998;163130000998;63;63130;669242;QUINDIO;MIXTO;UNICA;CALARCÁ;OFICIAL;INSTITUCION EDUCATIVA INSTITUTO TECNOLOGICO;TECNOLOGICO;S;4;B1;4;4;3;S;63;63130;63;63130;Más de 3 horas;Entre 30 y 60 minutos;QUINDIO;QUINDIO;N;;20/11/2008;F;11;0;58.520081;CALARCÁ;CALARCÁ;COLOMBIA;3;3;COLOMBIA;N;0;;No;Todos o casi todos los días;1 o 2 veces por semana;3 a 5 veces por semana;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 3;0 A 10 LIBROS;5 a 6;Igual;;Si;Si;Si;Si;Si;;Si;No sabe;Trabaja en el hogar, no trabaja o estudia;97;98;92;96;100;92;72;367;73;72;83;67;NINGUNO;1;NO;0;0;El/La mayor;Entre 15 y 30 minutos;Caminando o en bicicleta
20252;SB11202530554148;ESTUDIANTE;CC;RURAL;N;A;TÉCNICO/ACADÉMICO;263130000925;263130000925;63;63130;13045;QUINDIO;MIXTO;MAÑANA;CALARCÁ;OFICIAL;INSTITUCION EDUCATIVA CIUDADELA SAN BERNARDO;SAN BERNARDO;S;2;A1;3;3;2;S;63;63130;63;63130;Más de 3 horas;Entre 1 y 2 horas;QUINDIO;QUINDIO;N;;20/10/2006;M;11;Menos de 10 horas;54.318462;CALARCÁ;CALARCÁ;COLOMBIA;2;3;COLOMBIA;N;0;;Si, en efectivo;1 o 2 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 3;0 A 10 LIBROS;3 a 4;Igual;No;Si;Si;Si;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;65;67;59;83;63;60;55;284;54;65;57;51;NINGUNO;0;NO;0;0;;Menos de 15 minutos;Caminando o en bicicleta
20252;SB11202530097381;ESTUDIANTE;TI;URBANA;N;A;TÉCNICO/ACADÉMICO;163001002941;163001002941;63;63001;734665;QUINDIO;MIXTO;UNICA;ARMENIA;OFICIAL;INSTITUCION EDUCATIVA CASD HERMOGENES MAZA;CASD HERMOGENES MAZA;S;3;B1;4;4;4;S;63;63001;63;63001;Más de 3 horas;30 minutos o menos;QUINDIO;QUINDIO;N;;19/11/2008;M;11;0;65.799019;ARMENIA;ARMENIA;COLOMBIA;3;4;COLOMBIA;N;0;;Si, en efectivo;Todos o casi todos los días;3 a 5 veces por semana;Todos o casi todos los días;Dos;Educación profesional incompleta;No sabe;Estrato 3;11 A 25 LIBROS;3 a 4;Igual;Si;Si;No;Si;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);94;96;95;93;95;97;69;355;75;69;74;71;NINGUNO;1;NO;0;Más de 30 horas;El/La menor;Menos de 15 minutos;En transporte escolar o particular
20252;SB11202530001704;ESTUDIANTE;TI;RURAL;;A;ACADÉMICO;263130000569;263130000569;63;63130;689083;QUINDIO;MIXTO;UNICA;CALARCÁ;OFICIAL;INSTITUCION EDUCATIVA RURAL JESUS MARIA MORALES;JESUS MARIA MORALES;S;2;A-;2;2;1;S;63;63130;63;63130;30 minutos o menos;No leo por entretenimiento;QUINDIO;QUINDIO;N;;29/03/2007;M;11;;46.336834;CALARCÁ;CALARCÁ;COLOMBIA;2;2;COLOMBIA;N;0;;;3 a 5 veces por semana;1 o 2 veces por semana;3 a 5 veces por semana;;Secundaria (Bachillerato) incompleta;Primaria completa;Estrato 1;0 A 10 LIBROS;;;;;;;Si;;;Si;;;32;23;16;34;40;3;45;215;40;50;50;28;NINGUNO;1;NO;0;0;El/La mayor;Menos de 15 minutos;En transporte escolar o particular
20252;SB11202530429867;ESTUDIANTE;CC;URBANA;N;A;ACADÉMICO;163190000466;163190000466;63;63190;706390;QUINDIO;MIXTO;SABATINA;CIRCASIA;OFICIAL;INSTITUCION EDUCATIVA CIUDADELA HENRY MARIN GRANADA;HENRY MARIN GRANADA;S;1;A-;2;2;2;S;63;63190;63;63190;Entre 30 y 60 minutos;30 minutos o menos;QUINDIO;QUINDIO;N;;21/02/1985;F;26;Más de 30 horas;41.094257;CIRCASIA;CIRCASIA;COLOMBIA;2;1;COLOMBIA;N;0;;Si, en efectivo;1 o 2 veces por semana;Nunca o rara vez comemos eso;1 o 2 veces por semana;Tres;Primaria incompleta;Primaria incompleta;Estrato 2;0 A 10 LIBROS;5 a 6;Peor;No;No;No;No;Si;Si;No;Si;No aplica;No aplica;10;15;25;8;11;45;37;199;44;39;36;46;NINGUNO;0;NO;0;0;;Entre 15 y 30 minutos;En transporte escolar o particular
20252;SB11202530549242;ESTUDIANTE;TI;URBANA;;A;ACADÉMICO;363001002037;363001002037;63;63001;749978;QUINDIO;MIXTO;UNICA;ARMENIA;OFICIAL;INSTITUCION EDUCATIVA MARCELINO CHAMPAGÑAT;MARCELINO CHAMPAGNAT ;S;3;A2;3;3;2;S;63;63001;63;63001;Entre 1 y 3 horas;30 minutos o menos;QUINDIO;QUINDIO;N;;02/04/2009;M;11;0;63.773666;ARMENIA;ARMENIA;COLOMBIA;3;3;COLOMBIA;N;0;;No;3 a 5 veces por semana;1 o 2 veces por semana;Todos o casi todos los días;Tres;No sabe;No sabe;Estrato 3;11 A 25 LIBROS;;Mejor;Si;Si;Si;No;Si;Si;No;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Pensionado;69;60;78;43;69;41;57;271;63;53;60;44;NINGUNO;1;NO;0;0;El/La menor;Entre 15 y 30 minutos;En bus o transporte público
20252;SB11202530079439;ESTUDIANTE;TI;URBANA;N;A;TÉCNICO/ACADÉMICO;163001002941;163001002941;63;63001;734665;QUINDIO;MIXTO;UNICA;ARMENIA;OFICIAL;INSTITUCION EDUCATIVA CASD HERMOGENES MAZA;CASD HERMOGENES MAZA;S;3;B1;4;4;3;S;63;63001;63;63001;Entre 30 y 60 minutos;30 minutos o menos;QUINDIO;QUINDIO;N;;23/11/2007;F;11;0;49.477455;ARMENIA;ARMENIA;COLOMBIA;3;2;COLOMBIA;N;0;;No;3 a 5 veces por semana;1 o 2 veces por semana;3 a 5 veces por semana;Tres;Secundaria (Bachillerato) completa;Educación profesional incompleta;Estrato 1;0 A 10 LIBROS;3 a 4;Mejor;Si;No;No;No;No;Si;No;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Es vendedor o trabaja en atención al público;83;90;90;88;95;84;62;333;70;67;74;62;NINGUNO;2;NO;0;Más de 30 horas;En medio;Entre 15 y 30 minutos;En transporte escolar o particular
20252;SB11202530333710;ESTUDIANTE;TI;URBANA;N;A;TÉCNICO/ACADÉMICO;163212000091;163212000091;63;63212;750190;QUINDIO;MIXTO;UNICA;CÓRDOBA;OFICIAL;INSTITUCION EDUCATIVA CIUDADELA EDUCATIVA JOSE MARIA CORDOBA;CIUDELA JOSE MARIA CORDOBA;S;3;A1;3;3;2;S;63;63130;63;63212;Entre 1 y 3 horas;30 minutos o menos;QUINDIO;QUINDIO;N;;07/06/2008;M;11;0;51.071083;CALARCÁ;CÓRDOBA;COLOMBIA;2;2;COLOMBIA;N;0;;No;Todos o casi todos los días;1 o 2 veces por semana;Todos o casi todos los días;Dos;Técnica o tecnológica completa;No sabe;Estrato 1;11 A 25 LIBROS;3 a 4;Igual;No;Si;Si;No;No;No;No;No;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Trabaja por cuenta propia (por ejemplo plomero, electricista);81;62;64;52;68;39;61;274;56;55;59;44;NINGUNO;2;SI;0;Menos de 10 horas;El/La mayor;Menos de 15 minutos;Caminando o en bicicleta
20252;SB11202530580782;ESTUDIANTE;TI;URBANA;N;A;ACADÉMICO;363001000140;363001000140;63;63001;12765;QUINDIO;MIXTO;MAÑANA;ARMENIA;NO OFICIAL;LA SAGRADA FAMILIA (CAPUCHINAS);LA SAGRADA FAMILIA (CAPUCHINAS);S;2;A2;4;3;3;S;63;63001;63;63001;Entre 30 y 60 minutos;Entre 30 y 60 minutos;QUINDIO;QUINDIO;N;;04/01/2009;F;11;Menos de 10 horas;54.104721;ARMENIA;ARMENIA;COLOMBIA;3;3;COLOMBIA;N;0;;Si, en efectivo;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) completa;Educación profesional completa;Estrato 3;11 A 25 LIBROS;3 a 4;Igual;No;Si;No;No;Si;Si;No;Si;Es vendedor o trabaja en atención al público;Es vendedor o trabaja en atención al público;58;84;80;91;85;86;53;315;64;69;67;63;NINGUNO;1;NO;0;0;El/La menor;Entre 15 y 30 minutos;En transporte escolar o particular
20252;SB11202530427393;ESTUDIANTE;TI;RURAL;;A;ACADÉMICO;263690000084;263690000122;63;63690;799270;QUINDIO;MIXTO;UNICA;SALENTO;OFICIAL;INSTITUCION EDUCATIVA BOQUIA;LA NUBIA;N;2;A-;3;3;2;S;63;63190;63;63690;Más de 3 horas;Entre 30 y 60 minutos;QUINDIO;QUINDIO;N;;13/02/2009;F;11;0;48.652584;CIRCASIA;SALENTO;COLOMBIA;2;2;COLOMBIA;N;0;;No;Todos o casi todos los días;3 a 5 veces por semana;Todos o casi todos los días;Cuatro;Secundaria (Bachillerato) completa;Ninguno;Estrato 2;0 A 10 LIBROS;3 a 4;Igual;Si;No;No;No;Si;No;Si;No;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;No aplica;48;60;36;68;74;50;50;272;47;60;62;48;NINGUNO;0;SI;0;0;;Menos de 15 minutos;En transporte escolar o particular
20252;SB11202530226101;ESTUDIANTE;TI;URBANA;N;A;ACADÉMICO;163401000140;163401000140;63;63401;709089;QUINDIO;MIXTO;UNICA;LA TEBAIDA;OFICIAL;INSTITUCION EDUCATIVA SANTA TERESITA;SANTA TERESITA;S;3;A1;3;3;3;S;63;63401;63;63401;Más de 3 horas;30 minutos o menos;QUINDIO;QUINDIO;N;;17/07/2009;F;11;0;48.073917;LA TEBAIDA;LA TEBAIDA;COLOMBIA;3;2;COLOMBIA;N;0;;No;3 a 5 veces por semana;1 o 2 veces por semana;3 a 5 veces por semana;Dos;Secundaria (Bachillerato) completa;Primaria completa;Estrato 2;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;No;Si;No;Si;Es vendedor o trabaja en atención al público;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);73;83;53;84;86;90;58;314;52;65;67;65;NINGUNO;2;NO;0;0;El/La menor;Entre 15 y 30 minutos;Caminando o en bicicleta
20252;SB11202530043760;ESTUDIANTE;TI;URBANA;N;A;ACADÉMICO;363470000282;363470000282;63;63470;700419;QUINDIO;MIXTO;UNICA;MONTENEGRO;OFICIAL;INSTITUCION EDUCATIVA SANTA MARIA GORETTI;SANTA MARIA GORETTI;S;3;A2;3;3;3;S;63;63470;63;63470;Entre 1 y 3 horas;30 minutos o menos;QUINDIO;QUINDIO;N;;25/01/2009;M;11;Menos de 10 horas;54.340279;MONTENEGRO;MONTENEGRO;COLOMBIA;3;3;COLOMBIA;N;0;;Si, en efectivo;Todos o casi todos los días;3 a 5 veces por semana;3 a 5 veces por semana;Cuatro;Secundaria (Bachillerato) incompleta;Primaria incompleta;Estrato 3;11 A 25 LIBROS;5 a 6;Mejor;Si;Si;No;Si;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;70;76;84;69;75;75;57;299;66;60;62;58;NINGUNO;0;NO;0;0;;Entre 15 y 30 minutos;En transporte escolar o particular
20252;SB11202530225000;ESTUDIANTE;TI;URBANA;N;A;TÉCNICO/ACADÉMICO;163001000299;163001000299;63;63001;730515;QUINDIO;MIXTO;UNICA;ARMENIA;OFICIAL;INSTITUCION EDUCATIVA TERESITA MONTES;TERESITA MONTES;S;4;B1;4;4;3;S;63;63001;63;63001;Más de 3 horas;30 minutos o menos;QUINDIO;QUINDIO;N;;06/04/2009;M;11;0;66.964638;ARMENIA;ARMENIA;COLOMBIA;3;4;COLOMBIA;N;0;;No;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Dos;Educación profesional completa;No sabe;Estrato 3;11 A 25 LIBROS;1 a 2;Igual;Si;Si;Si;Si;Si;Si;Si;No;Trabaja en el hogar, no trabaja o estudia;No sabe;98;95;97;96;92;85;73;351;78;72;71;62;NINGUNO;2;NO;0;0;El/La menor;Entre 15 y 30 minutos;En transporte escolar o particular
20252;SB11202530427579;ESTUDIANTE;TI;RURAL;;A;ACADÉMICO;263690000084;263690000122;63;63690;799270;QUINDIO;MIXTO;UNICA;SALENTO;OFICIAL;INSTITUCION EDUCATIVA BOQUIA;LA NUBIA;N;2;A-;1;2;1;S;63;63190;63;63690;Entre 30 y 60 minutos;Entre 30 y 60 minutos;QUINDIO;QUINDIO;N;;27/06/2008;M;11;0;43.74963;CIRCASIA;SALENTO;COLOMBIA;2;2;COLOMBIA;N;0;;Si, en efectivo;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Tres;Secundaria (Bachillerato) incompleta;Primaria completa;Estrato 2;0 A 10 LIBROS;5 a 6;Peor;No;No;Si;Si;No;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;25;9;27;1;19;15;42;188;44;31;41;34;NINGUNO;4 o más;SI;0;0;El/La menor;Menos de 15 minutos;En transporte escolar o particular
20252;SB11202530427727;ESTUDIANTE;TI;RURAL;;A;ACADÉMICO;263690000084;263690000122;63;63690;799270;QUINDIO;MIXTO;UNICA;SALENTO;OFICIAL;INSTITUCION EDUCATIVA BOQUIA;LA NUBIA;N;2;A-;3;2;1;S;63;63190;63;63690;;;QUINDIO;QUINDIO;N;;02/08/2008;M;11;Más de 30 horas;;CIRCASIA;SALENTO;COLOMBIA;2;;COLOMBIA;N;0;;Si, en efectivo;;;;Tres;;;;;5 a 6;;No;No;No;No;;Si;Si;;Es agricultor, pesquero o jornalero;No sabe;37;32;24;45;32;23;47;229;43;53;46;38;NINGUNO;4 o más;SI;0;0;El/La menor;Menos de 15 minutos;En transporte escolar o particular
20252;SB11202530371061;ESTUDIANTE;CC;URBANA;N;A;ACADÉMICO;363001001812;363001001812;63;63001;660795;QUINDIO;MIXTO;SABATINA;ARMENIA;NO OFICIAL;JUAN PABLO II;JUAN PABLO II;S;1;A-;2;1;1;S;5;5543;5;5543;Entre 30 y 60 minutos;30 minutos o menos;ANTIOQUIA;ANTIOQUIA;N;;19/05/2005;F;26;Menos de 10 horas;42.302685;PEQUE;PEQUE;COLOMBIA;3;2;COLOMBIA;N;0;;No;1 o 2 veces por semana;Todos o casi todos los días;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;0 A 10 LIBROS;5 a 6;Mejor;No;No;No;No;No;No;No;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;4;5;3;30;4;9;33;175;29;48;29;32;NINGUNO;1;SI;1;Más de 30 horas;El/La mayor;Más de una hora;En transporte escolar o particular
20252;SB11202530324368;ESTUDIANTE;TI;URBANA;;A;ACADÉMICO;163470000470;163470000470;63;63470;659623;QUINDIO;MIXTO;UNICA;MONTENEGRO;OFICIAL;INSTITUCION EDUCATIVA JESUS MAESTRO;JESÚS MAESTRO;S;4;B+;4;4;4;S;63;63470;63;63470;Entre 1 y 3 horas;No leo por entretenimiento;QUINDIO;QUINDIO;N;;03/07/2008;F;11;Entre 11 y 20 horas;49.105438;MONTENEGRO;MONTENEGRO;COLOMBIA;2;2;COLOMBIA;N;0;;Si, en efectivo y especie;Todos o casi todos los días;3 a 5 veces por semana;1 o 2 veces por semana;Tres;Primaria incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;0 A 10 LIBROS;3 a 4;Mejor;Si;No;No;Si;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;No aplica;100;100;98;100;98;100;79;391;81;78;78;77;NINGUNO;0;NO;0;0;;Menos de 15 minutos;Caminando o en bicicleta
20252;SB11202530108051;ESTUDIANTE;TI;URBANA;N;A;ACADÉMICO;163272000294;163272000294;63;63272;739177;QUINDIO;MIXTO;UNICA;FILANDIA;OFICIAL;INSTITUCION EDUCATIVA SAGRADO CORAZON DE JESUS;SAGRADO CORAZON DE JESUS;S;2;A2;3;2;3;S;63;63190;63;63272;Entre 1 y 3 horas;No leo por entretenimiento;QUINDIO;QUINDIO;N;;18/05/2008;F;11;0;47.760525;CIRCASIA;FILANDIA;COLOMBIA;3;2;COLOMBIA;N;0;;No;3 a 5 veces por semana;Nunca o rara vez comemos eso;1 o 2 veces por semana;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;3 a 4;Igual;No;Si;No;No;Si;Si;No;No;Trabaja en el hogar, no trabaja o estudia;No sabe;54;51;81;46;18;71;52;258;64;54;40;56;NINGUNO;0;SI;0;0;;Entre 30 minutos y una hora;En transporte escolar o particular
20252;SB11202530161661;ESTUDIANTE;TI;URBANA;N;A;TÉCNICO/ACADÉMICO;163470000291;163470000291;63;63470;140004;QUINDIO;MIXTO;SABATINA;MONTENEGRO;OFICIAL;INSTITUCION EDUCATIVA INSTITUTO  MONTENEGRO;INST MONTENEGRO;S;1;A1;2;2;1;S;63;63470;63;63470;Más de 3 horas;No leo por entretenimiento;QUINDIO;QUINDIO;N;;01/07/2007;M;26;Entre 11 y 20 horas;51.737293;MONTENEGRO;MONTENEGRO;COLOMBIA;2;3;COLOMBIA;N;0;;Si, en efectivo;1 o 2 veces por semana;Nunca o rara vez comemos eso;3 a 5 veces por semana;Tres;No sabe;No sabe;Estrato 2;0 A 10 LIBROS;3 a 4;Igual;No;Si;Si;Si;Si;Si;Si;No;No sabe;Es agricultor, pesquero o jornalero;5;14;44;16;29;15;34;199;49;43;45;34;NINGUNO;0;NO;0;0;;Menos de 15 minutos;Caminando o en bicicleta
20252;SB11202530428424;ESTUDIANTE;CC;RURAL;;A;ACADÉMICO;263690000084;263690000084;63;63690;744243;QUINDIO;MIXTO;SABATINA;SALENTO;OFICIAL;INSTITUCION EDUCATIVA BOQUIA;BOQUIA;S;2;A-;2;2;2;S;63;63190;63;63690;Entre 1 y 3 horas;Entre 1 y 2 horas;QUINDIO;QUINDIO;N;;13/12/1993;M;26;Entre 21 y 30 horas;46.048904;CIRCASIA;SALENTO;COLOMBIA;2;2;COLOMBIA;N;0;;Si, en efectivo;Todos o casi todos los días;3 a 5 veces por semana;3 a 5 veces por semana;Dos;Primaria completa;Primaria completa;;11 A 25 LIBROS;3 a 4;Mejor;No;No;Si;No;No;Si;Si;No;Trabaja en el hogar, no trabaja o estudia;Trabaja por cuenta propia (por ejemplo plomero, electricista);27;15;18;6;12;34;43;199;41;38;36;42;NINGUNO;4 o más;SI;2;0;En medio;Entre 15 y 30 minutos;En bus o transporte público
20252;SB11202530388616;ESTUDIANTE;TI;URBANA;N;A;ACADÉMICO;363001000182;363001000182;63;63001;12880;QUINDIO;MIXTO;MAÑANA;ARMENIA;NO OFICIAL;FRANCISCANO SAN LUIS REY;FRANCISCANO SAN LUIS REY;S;4;B+;4;4;3;S;63;63001;63;63001;Entre 1 y 3 horas;No leo por entretenimiento;QUINDIO;QUINDIO;N;;10/02/2009;M;11;0;75.091156;ARMENIA;ARMENIA;COLOMBIA;4;4;COLOMBIA;N;0;;No;Todos o casi todos los días;3 a 5 veces por semana;Todos o casi todos los días;Cuatro;Educación profesional completa;Educación profesional completa;Estrato 4;26 A 100 LIBROS;5 a 6;Igual;Si;Si;Si;Si;Si;Si;Si;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);100;100;98;96;100;94;81;401;80;72;100;68;NINGUNO;2;NO;0;0;En medio;Menos de 15 minutos;En transporte escolar o particular
20252;SB11202530067951;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;163470000267;163470000267;63;63470;734814;QUINDIO;MIXTO;UNICA;MONTENEGRO;OFICIAL;INSTITUCION EDUCATIVA LOS FUNDADORES;LOS FUNDADORES;S;1;A-;2;2;1;N;63;63470;63;63470;Entre 30 y 60 minutos;No leo por entretenimiento;QUINDIO;QUINDIO;S;;16/07/2006;F;11;0;47.941238;MONTENEGRO;MONTENEGRO;COLOMBIA;3;2;COLOMBIA;N;0;;No;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Tres;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 2;0 A 10 LIBROS;5 a 6;Igual;No;No;No;No;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;11;12;17;9;33;8;37;195;41;40;47;31;NINGUNO;1;NO;0;0;El/La mayor;Entre 15 y 30 minutos;Caminando o en bicicleta
