periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_ingles;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_depto_presentacion;estu_depto_reside;estu_etnia;estu_fechanacimiento;estu_genero;estu_grado;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_individual;estu_pais_reside;estu_pilopaga;estu_privado_libertad;estu_tieneetnia;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_numlibros;fami_personashogar;fami_tieneautomovil;fami_tienecomputador;fami_tieneinternet;fami_tienelavadora;fami_tieneserviciotv;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas
20152;SB11201520154108;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;144650000341;144650000341;44;44650;10322;LA GUAJIRA;MIXTO;MAÑANA;SAN JUAN DEL CESAR;OFICIAL;INSTITUCION EDUCATIVA EL CARMELO;COL.  EL CARMELO;S;B1;S;44;44650;44;44650;LA GUAJIRA;LA GUAJIRA;;27/07/1998;M;11;56.580551;SAN JUAN DEL CESAR;SAN JUAN DEL CESAR;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Cuatro;Técnica o tecnológica completa;Técnica o tecnológica completa;Estrato 1;26 A 100 LIBROS;Cinco;No;Si;Si;Si;Si;54;293;71;62;57;57
20152;SB11201520545650;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;244001000671;244001000671;44;44001;42663;LA GUAJIRA;MIXTO;MAÑANA;RIOHACHA;OFICIAL;LUIS ANTONIO ROBLES;LUIS ANTONIO ROBLES;S;A-;S;44;44001;44;44001;LA GUAJIRA;LA GUAJIRA;Wayúu;07/04/1996;M;11;29.503582;RIOHACHA;RIOHACHA;COLOMBIA;NSE1;COLOMBIA;NO;N;Si;Uno;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Siete;No;No;No;No;No;30;179;43;40;41;30
20152;SB11201520479475;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;144001001151;144001001151;44;44001;10231;LA GUAJIRA;MIXTO;MAÑANA;RIOHACHA;OFICIAL;ALMIRANTE PADILLA;ALMIRANTE PADILLA;S;A1;N;44;44001;44;44001;LA GUAJIRA;LA GUAJIRA;;24/03/1998;M;11;52.685013;RIOHACHA;RIOHACHA;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Tres;Primaria completa;Educación profesional completa;Estrato 2;26 A 100 LIBROS;Cuatro;Si;Si;Si;Si;Si;38;194;52;46;32;35
20152;SB11201520386991;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;144078000033;144078000033;44;44078;42655;LA GUAJIRA;MIXTO;MAÑANA;BARRANCAS;OFICIAL;INSTITUCION EDUCATIVA TÉCNICA REMEDIOS SOLANO;REMEDIOS SOLANO;S;A-;S;44;44279;44;44078;LA GUAJIRA;LA GUAJIRA;;10/06/1999;F;11;43.146015;FONSECA;BARRANCAS;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;Seis;No;No;No;Si;No;44;201;46;38;33;44
20152;SB11201520066178;ESTUDIANTE;TI;URBANO;N;A;NO APLICA;344430002814;344430002814;44;44430;84137;LA GUAJIRA;MIXTO;NOCHE;MAICAO;NO OFICIAL;CORP. REG. DE FORM. PROF. - CREF;CORP. REG. DE FORM. PROF. - CREF;S;A1;S;44;44430;44;44430;LA GUAJIRA;LA GUAJIRA;Wayúu;29/12/1997;M;26;36.813438;MAICAO;MAICAO;COLOMBIA;NSE1;COLOMBIA;NO;N;Si;Dos;Primaria incompleta;Ninguno;Estrato 1;0 A 10 LIBROS;Siete;Si;No;No;No;No;41;206;49;34;42;45
20152;SB11201520504418;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;244001002356;244001002356;44;44001;68296;LA GUAJIRA;MIXTO;MAÑANA;RIOHACHA;OFICIAL;LIVIO REGINALDO FISCHIONE;LIVIO REGINALDO FISCHIONE;S;A-;S;44;44001;44;44001;LA GUAJIRA;LA GUAJIRA;;19/06/1998;F;11;44.738472;RIOHACHA;RIOHACHA;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 1;11 A 25 LIBROS;Una;No;No;No;No;Si;36;214;46;47;47;40
20152;SB11201520336914;ESTUDIANTE;CR;URBANO;;A;ACADÉMICO;344430000218;344430000218;44;44430;143388;LA GUAJIRA;MIXTO;MAÑANA;MAICAO;OFICIAL;INSTITUCION EDUCATIVA NO. 11;I.E. NO. 11 - SEDE PRINCIPAL - ESC EL CARMEN;S;A-;S;44;44430;44;44430;LA GUAJIRA;LA GUAJIRA;;04/01/1998;M;11;43.768661;MAICAO;MAICAO;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;Siete;No;No;No;Si;No;54;247;43;47;46;53
20152;SB11201520161910;ESTUDIANTE;CR;URBANO;N;A;TÉCNICO;144110000067;144110000067;44;44110;45484;LA GUAJIRA;MIXTO;MAÑANA;EL MOLINO;OFICIAL;I.E. AGROPECUARIA ISMAEL RODRIGUEZ FUENTES;I.E. AGROPECUARIA ISMAEL RODRIGUEZ FUENTES - SEDE PRINCIPAL;S;A1;S;44;44874;44;44110;LA GUAJIRA;LA GUAJIRA;;14/05/1997;M;11;42.061085;VILLANUEVA;EL MOLINO;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Dos;Primaria incompleta;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;Seis;No;No;No;Si;No;46;205;54;38;42;34
20152;SB11201520241098;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;344001000391;344001000391;44;44001;40857;LA GUAJIRA;MIXTO;COMPLETA;RIOHACHA;NO OFICIAL;COLEGIO SARA DE LUQUE PANAFLET;INSTITUTO NICOLAS DE FEDERMAN;S;A2;S;44;44001;44;44001;LA GUAJIRA;LA GUAJIRA;;25/06/1999;M;11;82.433876;RIOHACHA;RIOHACHA;COLOMBIA;NSE4;COLOMBIA;NO;N;No;Tres;Postgrado;Postgrado;Estrato 2;MÁS DE 100 LIBROS;Cinco;Si;Si;Si;Si;Si;56;282;60;50;65;53
20152;SB11201520298505;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;144430001231;144430001231;44;44430;114264;LA GUAJIRA;MIXTO;TARDE;MAICAO;OFICIAL;INSTITUCION EDUCATIVA NO. 8;PERPETUO SOCORRO - SEDE PRINCIPAL;S;A-;S;44;44430;44;44430;LA GUAJIRA;LA GUAJIRA;Wayúu;01/06/1997;F;11;36.609516;MAICAO;MAICAO;COLOMBIA;NSE1;COLOMBIA;NO;N;Si;Cuatro;Ninguno;Ninguno;Estrato 1;0 A 10 LIBROS;Doce o más;No;No;No;No;No;47;225;41;46;38;50
20152;SB11201520359950;ESTUDIANTE;TI;RURAL;S;A;ACADÉMICO;244035003181;244035003181;44;44035;175323;LA GUAJIRA;MIXTO;COMPLETA;ALBANIA;OFICIAL;INSTITUCION ETNOEDUCATIVA RURAL AKUAIPA INTERNADO INDIGENA DE ALBANIA;INSTITUCION ETNOEDUCATIVA RURAL AKUIPA INTERNADO INDIGENA DE ALBANIA - SEDE PRINCIPAL;S;A-;S;44;44430;44;44035;LA GUAJIRA;LA GUAJIRA;;18/04/2000;F;11;39.504829;MAICAO;ALBANIA;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Tres;Primaria completa;Primaria completa;Estrato 1;0 A 10 LIBROS;Cinco;No;No;No;No;No;38;203;46;46;39;38
20152;SB11201520075176;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;244650000818;244650000818;44;44650;52738;LA GUAJIRA;MIXTO;MAÑANA;SAN JUAN DEL CESAR;OFICIAL;INSTITUCIÓN EDUCATIVA RURAL ANA JOAQUINA RODRIGUEZ;COL ANA JOAQUINA RODRIGUEZ MOLINA CA¥AVERALES;S;A1;S;44;44650;44;44650;LA GUAJIRA;LA GUAJIRA;;30/11/1998;F;11;40.994038;SAN JUAN DEL CESAR;SAN JUAN DEL CESAR;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Dos;Primaria completa;Primaria completa;Estrato 1;0 A 10 LIBROS;Tres;No;No;No;Si;Si;52;268;52;57;52;54
20152;SB11201520358986;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;144430000073;144430000073;44;44430;150607;LA GUAJIRA;MIXTO;MAÑANA;MAICAO;OFICIAL;INSTITUCION EDUCATIVA NO. 10;I.E. NO. 10 - SEDE PRINCIPAL - COL RODOLFO MORALES;S;A1;S;44;44430;44;44430;LA GUAJIRA;LA GUAJIRA;;09/11/1998;M;11;43.498535;MAICAO;MAICAO;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Tres;Técnica o tecnológica completa;Primaria completa;Estrato 1;0 A 10 LIBROS;Cinco;No;No;No;Si;Si;54;254;49;47;47;56
20152;SB11201520340039;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;344430001427;344430001427;44;44430;69351;LA GUAJIRA;MIXTO;COMPLETA;MAICAO;NO OFICIAL;LICEO MODERNO MADRE LAURA;LICEO MODERNO MADRE LAURA;S;A1;S;44;44430;44;44430;LA GUAJIRA;LA GUAJIRA;;07/10/1998;F;11;58.778496;MAICAO;MAICAO;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Dos;Técnica o tecnológica completa;Educación profesional completa;Estrato 2;11 A 25 LIBROS;Cinco;No;Si;Si;Si;Si;47;233;52;43;49;46
20152;SB11201520221270;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;144650000341;144650000341;44;44650;10322;LA GUAJIRA;MIXTO;MAÑANA;SAN JUAN DEL CESAR;OFICIAL;INSTITUCION EDUCATIVA EL CARMELO;COL.  EL CARMELO;S;A1;S;44;44650;44;44650;LA GUAJIRA;LA GUAJIRA;;26/05/1999;M;11;42.033718;SAN JUAN DEL CESAR;SAN JUAN DEL CESAR;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 1;0 A 10 LIBROS;Cinco;No;No;No;No;No;45;258;53;46;62;53
20152;SB11201520146182;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;144430000511;144430000511;44;44430;10280;LA GUAJIRA;MIXTO;MAÑANA;MAICAO;OFICIAL;INSTITUCION EDUCATIVA NO. 4;SAN JOSE CAMPESTRE - SEDE PRINCIPAL;S;A-;S;44;44430;44;44430;LA GUAJIRA;LA GUAJIRA;;01/09/1996;M;11;34.851868;MAICAO;MAICAO;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Cinco;Primaria incompleta;Primaria completa;Estrato 1;0 A 10 LIBROS;Nueve;No;No;No;No;No;30;170;40;38;30;36
20152;SB11201520317575;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;144430000511;144430000511;44;44430;166611;LA GUAJIRA;MIXTO;SABATINA;MAICAO;OFICIAL;INSTITUCION EDUCATIVA NO. 4;SAN JOSE CAMPESTRE - SEDE PRINCIPAL;S;A-;S;44;44430;44;44430;LA GUAJIRA;LA GUAJIRA;;07/09/1995;F;26;28.802982;MAICAO;MAICAO;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Dos;Ninguno;Ninguno;Estrato 1;11 A 25 LIBROS;Ocho;No;No;No;No;Si;38;171;43;41;34;21
20152;SB11201520481923;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;144430000669;144430000669;44;44430;166223;LA GUAJIRA;MIXTO;TARDE;MAICAO;OFICIAL;INSTITUCION EDUCATIVA NO. 2;LA INMACULADA - SEDE PRINCIPAL;S;A-;S;44;44430;44;44430;LA GUAJIRA;LA GUAJIRA;;26/05/1995;M;11;50.917599;MAICAO;MAICAO;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;Cinco;No;Si;Si;Si;Si;37;210;46;41;46;43
20152;SB11201520280515;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;144874000347;144874000347;44;44874;10348;LA GUAJIRA;MIXTO;COMPLETA;VILLANUEVA;OFICIAL;INSTITUCION EDUCATIVA ROQUE DE ALBA;ROQUE DE ALBA;S;A-;S;44;44874;44;44874;LA GUAJIRA;LA GUAJIRA;;31/12/1995;M;11;44.616703;VILLANUEVA;VILLANUEVA;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Dos;No sabe;No sabe;Estrato 1;0 A 10 LIBROS;Cinco;No;No;Si;No;Si;45;224;43;46;46;43
20152;SB11201520185970;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;144001003404;144001003404;44;44001;114199;LA GUAJIRA;MIXTO;MAÑANA;RIOHACHA;OFICIAL;INSTITUCION EDUCATIVA DENZIL ESCOLAR;INSTITUCION EDUCATIVA DENZIL ESCOLAR;S;A-;S;44;44001;44;44001;LA GUAJIRA;LA GUAJIRA;;22/12/1997;F;11;54.133293;RIOHACHA;RIOHACHA;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Dos;Educación profesional incompleta;Educación profesional incompleta;Estrato 1;0 A 10 LIBROS;Cuatro;No;Si;Si;Si;Si;40;217;40;46;40;49
20152;SB11201520483841;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;244560000223;244560000223;44;44560;72421;LA GUAJIRA;MIXTO;COMPLETA;MANAURE;OFICIAL;INTERNADO INDIGENA SAN ANTONIO;INTERNADO INDIGENA SAN ANTONIO;S;A1;S;44;44001;44;44001;LA GUAJIRA;LA GUAJIRA;Wayúu;15/06/1994;F;11;36.177563;RIOHACHA;RIOHACHA;COLOMBIA;NSE1;COLOMBIA;NO;N;Si;Dos;No sabe;No sabe;Estrato 1;0 A 10 LIBROS;Cuatro;No;No;No;No;No;42;180;50;33;30;34
20152;SB11201520298961;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;144430001231;144430001231;44;44430;114264;LA GUAJIRA;MIXTO;TARDE;MAICAO;OFICIAL;INSTITUCION EDUCATIVA NO. 8;PERPETUO SOCORRO - SEDE PRINCIPAL;S;A-;S;44;44430;44;44430;LA GUAJIRA;LA GUAJIRA;Wayúu;17/01/1999;F;11;51.197353;MAICAO;MAICAO;COLOMBIA;NSE3;COLOMBIA;NO;N;Si;Tres;Técnica o tecnológica completa;Secundaria (Bachillerato) completa;Estrato 1;11 A 25 LIBROS;Seis;No;Si;No;Si;No;52;255;43;53;50;52
20152;SB11201520229256;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO;144279000368;144279000368;44;44279;77206;LA GUAJIRA;MIXTO;NOCHE;FONSECA;OFICIAL;INSTITUCION EDUCATIVA ROIG Y VILLALBA;COL. BTO. ROIG Y VILLALBA;S;A-;S;44;44279;44;44279;LA GUAJIRA;LA GUAJIRA;;15/02/1996;M;11;41.819626;FONSECA;FONSECA;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Cuatro;Secundaria (Bachillerato) completa;Primaria completa;Estrato 1;0 A 10 LIBROS;Ocho;No;No;No;No;No;48;237;40;48;49;47
20152;SB11201520153141;ESTUDIANTE;TI;URBANO;;A;TÉCNICO/ACADÉMICO;144430004320;144430004320;44;44430;126177;LA GUAJIRA;MIXTO;MAÑANA;MAICAO;OFICIAL;INSTITUCION EDUCATIVA NO. 5;TECNICO SAN JOSE - SEDE PRINCIPAL;S;A1;S;44;44430;44;44430;LA GUAJIRA;LA GUAJIRA;;06/12/1998;F;11;43.392803;MAICAO;MAICAO;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Dos;Secundaria (Bachillerato) incompleta;No sabe;Estrato 1;11 A 25 LIBROS;Seis;No;No;No;No;No;49;220;49;41;44;40
20152;SB11201520227818;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;344001000404;344001000404;44;44001;10215;LA GUAJIRA;MIXTO;MAÑANA;RIOHACHA;OFICIAL;INSTITUCION EDUCATIVA DIVINA PASTORA;INSTITUCION EDUCATIVA DIVINA PASTORA;S;A1;S;44;44001;44;44001;LA GUAJIRA;LA GUAJIRA;;08/05/1999;F;11;66.807198;RIOHACHA;RIOHACHA;COLOMBIA;NSE4;COLOMBIA;NO;N;No;Tres;Educación profesional completa;Educación profesional completa;Estrato 1;26 A 100 LIBROS;Cinco;Si;Si;Si;Si;Si;55;257;54;48;52;50
20152;SB11201520548373;ESTUDIANTE;CR;URBANO;N;A;ACADÉMICO;244001002356;244001002356;44;44001;108894;LA GUAJIRA;MIXTO;NOCHE;RIOHACHA;OFICIAL;LIVIO REGINALDO FISCHIONE;LIVIO REGINALDO FISCHIONE;S;A1;S;44;44001;44;44001;LA GUAJIRA;LA GUAJIRA;;24/08/1996;F;26;35.671459;RIOHACHA;RIOHACHA;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Dos;Primaria completa;Secundaria (Bachillerato) incompleta;Estrato 1;11 A 25 LIBROS;Cinco;No;No;No;No;No;48;257;50;54;50;54
20152;SB11201520274238;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;144430001231;144430001231;44;44430;114264;LA GUAJIRA;MIXTO;TARDE;MAICAO;OFICIAL;INSTITUCION EDUCATIVA NO. 8;PERPETUO SOCORRO - SEDE PRINCIPAL;S;A-;S;44;44430;44;44430;LA GUAJIRA;LA GUAJIRA;;17/06/1998;F;11;44.335114;MAICAO;MAICAO;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Dos;No sabe;No sabe;Estrato 1;0 A 10 LIBROS;Siete;No;Si;No;Si;No;48;252;46;57;44;54
20152;SB11201520118242;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;344430000706;344430000706;44;44430;60947;LA GUAJIRA;MIXTO;COMPLETA;MAICAO;NO OFICIAL;COLEGIO EL DIVINO NIÑO;COLEGIO EL DIVINO NIÑO;S;A-;S;44;44430;44;44430;LA GUAJIRA;LA GUAJIRA;;05/09/1998;;11;58.071095;MAICAO;MAICAO;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;11 A 25 LIBROS;Cinco;Si;Si;Si;Si;Si;56;262;43;46;65;46
20152;SB11201520299122;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;144430001231;144430001231;44;44430;114264;LA GUAJIRA;MIXTO;TARDE;MAICAO;OFICIAL;INSTITUCION EDUCATIVA NO. 8;PERPETUO SOCORRO - SEDE PRINCIPAL;S;A1;S;44;44430;44;44430;LA GUAJIRA;LA GUAJIRA;Wayúu;14/01/1998;M;11;33.02676;MAICAO;MAICAO;COLOMBIA;NSE1;COLOMBIA;NO;N;Si;Dos;Ninguno;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Ocho;No;No;No;No;No;35;211;53;47;44;39
20152;SB11201520394896;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;244430000868;244430000868;44;44430;141481;LA GUAJIRA;MIXTO;MAÑANA;MAICAO;OFICIAL;INSTITUCION EDUCATIVA INDIGENA NO. 4;C.E.I.R NO. 11 - MAJAYUTPANA - SEDE PRINCIPAL;S;A-;S;44;44430;44;44430;LA GUAJIRA;LA GUAJIRA;Wayúu;02/10/1992;F;11;37.918789;MAICAO;MAICAO;COLOMBIA;NSE1;COLOMBIA;NO;N;Si;Uno;Primaria completa;Secundaria (Bachillerato) incompleta;Estrato 1;0 A 10 LIBROS;Doce o más;No;No;No;No;No;37;163;41;45;20;26
20152;SB11201520349147;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;244001002356;244001002356;44;44001;68296;LA GUAJIRA;MIXTO;MAÑANA;RIOHACHA;OFICIAL;LIVIO REGINALDO FISCHIONE;LIVIO REGINALDO FISCHIONE;S;A2;S;44;44001;44;44001;LA GUAJIRA;LA GUAJIRA;;26/09/1997;F;11;57.661308;RIOHACHA;RIOHACHA;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Tres;Técnica o tecnológica completa;Educación profesional completa;Estrato 2;26 A 100 LIBROS;Cinco;No;Si;Si;Si;Si;54;280;60;57;47;65
20152;SB11201520425907;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;244430002097;244430002097;44;44035;68346;LA GUAJIRA;MIXTO;MAÑANA;ALBANIA;OFICIAL;INSTITUCION EDUCATIVA SAN RAFAEL DE ALBANIA;SAN RAFAEL DE ALBANIA;S;A-;S;44;44001;44;44035;LA GUAJIRA;LA GUAJIRA;;05/01/2000;M;11;47.24086;RIOHACHA;ALBANIA;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Dos;Primaria completa;Ninguno;Estrato 1;0 A 10 LIBROS;Cuatro;No;Si;Si;Si;No;36;191;41;41;32;43
20152;SB11201520525033;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;244001002356;244001002356;44;44001;108894;LA GUAJIRA;MIXTO;NOCHE;RIOHACHA;OFICIAL;LIVIO REGINALDO FISCHIONE;LIVIO REGINALDO FISCHIONE;S;A-;S;44;44001;44;44001;LA GUAJIRA;LA GUAJIRA;;02/02/1990;F;26;42.393677;RIOHACHA;RIOHACHA;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 1;26 A 100 LIBROS;Seis;No;No;No;No;Si;20;122;46;26;28;16
20152;SB11201520064861;ESTUDIANTE;TI;URBANO;S;A;TÉCNICO/ACADÉMICO;144847001129;144847001129;44;44847;10330;LA GUAJIRA;MIXTO;MAÑANA;URIBIA;OFICIAL;INSTITUCION EDUCATIVA NORMAL SUPERIOR INDIGENA;INSTITUCION EDUCATIVA NORMAL SUPERIOR INDIGENA;S;A1;S;44;44847;44;44847;LA GUAJIRA;LA GUAJIRA;Wayúu;06/11/1998;F;11;34.861835;URIBIA;URIBIA;COLOMBIA;NSE1;COLOMBIA;NO;N;Si;Dos;Primaria completa;Primaria completa;Estrato 1;0 A 10 LIBROS;Ocho;No;No;No;No;No;53;267;50;60;50;52
20152;SB11201520242388;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;144650000368;144650000368;44;44650;10314;LA GUAJIRA;MIXTO;MAÑANA;SAN JUAN DEL CESAR;OFICIAL;INSTITUCION NORMAL SUPERIOR;ESC. NORMAL SUPERIOR;S;A-;S;44;44650;44;44650;LA GUAJIRA;LA GUAJIRA;;04/01/1999;M;11;48.714066;SAN JUAN DEL CESAR;SAN JUAN DEL CESAR;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Uno;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;11 A 25 LIBROS;Cuatro;No;Si;No;Si;Si;49;250;46;48;49;55
20152;SB11201520112399;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;144279000392;144279000392;44;44279;10264;LA GUAJIRA;MIXTO;MAÑANA;FONSECA;OFICIAL;INSTITUCION EDUCATIVA JUAN JACOBO ARAGON;COLEGIO NACIONAL DE VARONES (JUAN JACOBO ARAGÀN);S;A1;S;44;44279;44;44279;LA GUAJIRA;LA GUAJIRA;;08/02/1999;M;11;52.414639;FONSECA;FONSECA;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;11 A 25 LIBROS;Cuatro;No;Si;Si;Si;Si;52;263;49;57;49;54
20152;SB11201520346523;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;144430000073;144430000073;44;44430;150607;LA GUAJIRA;MIXTO;MAÑANA;MAICAO;OFICIAL;INSTITUCION EDUCATIVA NO. 10;I.E. NO. 10 - SEDE PRINCIPAL - COL RODOLFO MORALES;S;A-;S;44;44430;44;44430;LA GUAJIRA;LA GUAJIRA;;10/01/2000;F;11;42.772476;MAICAO;MAICAO;COLOMBIA;NSE2;COLOMBIA;NO;N;Si;Tres;Técnica o tecnológica completa;Técnica o tecnológica completa;Estrato 1;0 A 10 LIBROS;Ocho;No;No;No;No;Si;54;232;41;48;38;47
20152;SB11201520398689;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;344001001923;344001001923;44;44001;62083;LA GUAJIRA;MIXTO;MAÑANA;RIOHACHA;NO OFICIAL;COL REMEDIOS CATALINA AMAYA;COL REMEDIOS CATALINA AMAYA;S;A-;S;44;44001;44;44001;LA GUAJIRA;LA GUAJIRA;;02/07/1998;M;11;58.461678;RIOHACHA;RIOHACHA;COLOMBIA;NSE3;COLOMBIA;NO;N;No;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;26 A 100 LIBROS;Cinco;No;Si;Si;Si;Si;46;217;44;47;30;50
20152;SB11201520200001;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO;144855000387;144855000387;44;44855;38182;LA GUAJIRA;MIXTO;COMPLETA;URUMITA;OFICIAL;INSTITUCIÓN EDUCATIVA TECNICA AGROPECUARIA DE URUMITA;INST.  EDUCATIVA AGROPECUARIA;S;A-;S;44;44874;44;44855;LA GUAJIRA;LA GUAJIRA;;24/10/1996;F;11;45.10141;VILLANUEVA;URUMITA;COLOMBIA;NSE2;COLOMBIA;NO;N;No;Dos;Secundaria (Bachillerato) completa;Primaria incompleta;Estrato 1;0 A 10 LIBROS;Cuatro;No;No;No;Si;Si;45;194;43;41;42;26
20152;SB11201520094858;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO;144855000387;144855000387;44;44855;38182;LA GUAJIRA;MIXTO;COMPLETA;URUMITA;OFICIAL;INSTITUCIÓN EDUCATIVA TECNICA AGROPECUARIA DE URUMITA;INST.  EDUCATIVA AGROPECUARIA;S;A-;S;44;44874;44;44855;LA GUAJIRA;LA GUAJIRA;;13/02/1996;F;11;35.748508;VILLANUEVA;URUMITA;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Uno;Primaria incompleta;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;Cinco;No;No;No;No;No;48;221;43;46;39;44
20152;SB11201520093991;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;144855000387;144855000387;44;44855;38182;LA GUAJIRA;MIXTO;COMPLETA;URUMITA;OFICIAL;INSTITUCIÓN EDUCATIVA TECNICA AGROPECUARIA DE URUMITA;INST.  EDUCATIVA AGROPECUARIA;S;A1;S;44;44874;44;44855;LA GUAJIRA;LA GUAJIRA;;28/12/1998;F;11;40.835701;VILLANUEVA;URUMITA;COLOMBIA;NSE1;COLOMBIA;NO;N;No;Dos;Primaria completa;Secundaria (Bachillerato) completa;Estrato 1;11 A 25 LIBROS;Cuatro;No;No;No;Si;No;36;204;50;43;42;39
